-1.165966,5.009785,5.009785
0.005599,4.589884,5.010106
1.325520,4.296283,5.009738
2.617617,4.150076,5.008458
3.952356,4.082984,5.006681
4.505216,4.104662,5.004294
5.275174,4.167847,5.001590
5.504881,4.251505,4.998699
5.716685,4.359588,4.995581
6.114153,4.470158,4.992382
5.823577,4.587378,4.989070
6.051571,4.698389,4.985735
5.816639,4.818763,4.982266
6.165841,4.906620,4.978966
5.034834,5.015079,4.975462
6.477343,5.085807,4.972172
5.783527,5.165651,4.968772
5.899148,5.225745,4.965470
6.351959,5.257363,4.962341
5.174391,5.306215,4.959064
5.029613,5.325716,4.955974
5.540296,5.333824,4.952954
5.235339,5.355666,4.949825
5.109365,5.365529,4.946770
5.667818,5.365196,4.943782
5.498272,5.382296,4.940662
5.428586,5.389225,4.937606
5.176578,5.412209,4.934422
5.413561,5.417882,4.931352
5.280318,5.432689,4.928208
6.039903,5.446650,4.925059
6.071862,5.473495,4.921803
6.039088,5.498372,4.918544
6.016198,5.534003,4.915186
6.036164,5.564531,4.911844
6.016577,5.592694,4.908499
6.206405,5.623806,4.905113
5.983430,5.652862,4.901722
6.216306,5.695544,4.898209
6.355738,5.732454,4.894712
6.284145,5.763624,4.891234
6.337895,5.801240,4.887686
6.413402,5.827497,4.884200
6.475274,5.869037,4.880580
6.177258,5.906779,4.876961
5.887854,5.943635,4.873325
6.129397,5.974283,4.869712
6.254890,5.986765,4.866216
5.925105,5.990476,4.862776
5.897184,5.969517,4.859519
5.545370,5.952203,4.856244
5.596849,5.931456,4.853003
5.761391,5.899096,4.849859
5.911374,5.867397,4.846727
5.049776,5.841061,4.843569
5.404050,5.790702,4.840608
3.632039,5.728724,4.837763
4.574580,5.655538,4.835037
5.456996,5.615156,4.832100
5.643207,5.602580,4.828972
5.352450,5.589871,4.825850
5.344844,5.578518,4.822723
5.652361,5.571446,4.819567
5.623347,5.562274,4.816430
5.669109,5.551184,4.813310
5.540664,5.548337,4.810132
5.359769,5.539287,4.807001
4.938039,5.533160,4.803850
5.985980,5.527350,4.800699
6.024184,5.513085,4.797615
5.371526,5.530311,4.794294
5.935116,5.491534,4.791393
3.135741,5.567713,4.787625
11.307419,5.460817,4.785225
0.267440,5.517825,4.781620
7.446090,5.577893,4.777955
5.768105,5.435519,4.775819
2.256075,5.693726,4.770664
12.066425,5.406400,4.769581
-0.145328,5.617400,4.764803
7.514682,5.707270,4.760838
5.053872,5.436903,4.759615
4.790197,5.732107,4.754157
11.104079,5.413301,4.753294
-0.345456,5.710351,4.747830
15.237869,5.510069,4.746057
0.542179,5.468003,4.743169
1.406847,5.775549,4.737583
13.148092,5.443720,4.736794
-2.360433,5.568600,4.732640
9.141565,5.651211,4.728740
4.151134,5.413361,4.727290
4.876606,5.656967,4.722221
7.734276,5.336696,4.721410
1.809428,5.647046,4.715861
11.533663,5.346640,4.714899
3.073184,5.476107,4.710753
8.511249,5.456364,4.707696
0.174280,5.386483,4.705042
5.002285,5.507043,4.700937
7.477754,5.321120,4.699160
0.607824,5.458831,4.694956
8.612518,5.278688,4.693160
4.050386,5.321895,4.689719
5.630556,5.311596,4.686671
6.110701,5.251112,4.684021
5.925117,5.279482,4.680709
2.925865,5.235414,4.677948
3.846700,5.268127,4.674608
5.819775,5.202033,4.672025
3.631502,5.234493,4.668705
6.173089,5.187130,4.665992
3.753711,5.212163,4.662738
6.534378,5.198777,4.659770
5.364179,5.137971,4.657181
4.386464,5.221510,4.653492
6.407439,5.178379,4.650750
3.671966,5.205061,4.647483
6.734739,5.222901,4.644268
6.227684,5.211031,4.641277
4.853774,5.302593,4.637476
7.613357,5.308677,4.634294
4.993129,5.293559,4.631274
5.968016,5.255967,4.628440
5.519092,5.257682,4.625317
5.396120,5.211799,4.622568
4.339745,5.232558,4.619320
5.607028,5.181706,4.616624
4.193644,5.193958,4.613460
5.849095,5.164142,4.610619
4.544104,5.141146,4.607742
4.640533,5.157757,4.604565
6.624417,5.122819,4.601785
5.120417,5.083301,4.599061
4.652676,5.151473,4.595509
5.580243,5.049521,4.593261
3.062431,5.143622,4.589522
7.658916,5.038968,4.587299
4.196068,5.013893,4.584509
6.640764,5.093907,4.580901
6.765986,4.964789,4.578900
1.518149,5.111649,4.574792
6.106792,5.035291,4.572362
5.097852,5.006746,4.569599
3.996124,5.057584,4.566224
5.911689,4.988466,4.563768
4.576779,5.035085,4.560437
5.743704,5.007488,4.557665
2.815742,5.022532,4.554571
4.632604,5.031970,4.551513
5.740362,4.978466,4.548947
4.724783,4.996662,4.545845
9.520625,4.980926,4.543000
4.122500,4.992442,4.539949
5.901430,5.019567,4.536767
5.299335,4.977807,4.534114
6.582934,4.983810,4.531108
4.604672,5.015394,4.527895
5.271179,4.979933,4.525194
4.534388,5.023057,4.521892
