0.000000,49.337100
0.020000,49.337111
0.040000,49.337119
0.060000,49.337127
0.080000,49.337142
0.100000,49.337165
0.120000,49.337192
0.140000,49.337223
0.160000,49.337255
0.180000,49.337286
0.200000,49.337310
0.220000,49.337327
0.240000,49.337337
0.260000,49.337338
0.280000,49.337331
0.300000,49.337318
0.320000,49.337301
0.340000,49.337283
0.360000,49.337266
0.380000,49.337252
0.400000,49.337243
0.420000,49.337238
0.440000,49.337238
0.460000,49.337242
0.480000,49.337247
0.500000,49.337253
0.520000,49.337258
0.540000,49.337261
0.560000,49.337262
0.580000,49.337260
0.600000,49.337257
0.620000,49.337252
0.640000,49.337245
0.660000,49.337238
0.680000,49.337231
0.700000,49.337224
0.720000,49.337217
0.740000,49.337211
0.760000,49.337206
0.780000,49.337201
0.800000,49.337196
0.820000,49.337179
0.840000,49.337128
0.860000,49.337017
0.880000,49.336816
0.900000,49.336482
0.920000,49.335968
0.940000,49.335234
0.960000,49.334259
0.980000,49.333032
1.000000,49.331553
1.020000,49.329821
1.040000,49.327835
1.060000,49.325587
1.080000,49.323065
1.100000,49.320255
1.120000,49.317152
1.140000,49.313764
1.160000,49.310112
1.180000,49.306222
1.200000,49.302113
1.220000,49.297799
1.240000,49.293283
1.260000,49.288568
1.280000,49.283657
1.300000,49.278546
1.320000,49.273231
1.340000,49.267715
1.360000,49.261989
1.380000,49.256047
1.400000,49.249855
1.420000,49.243437
1.440000,49.236815
1.460000,49.230004
1.480000,49.223009
1.500000,49.215831
1.520000,49.208472
1.540000,49.200934
1.560000,49.193219
1.580000,49.185325
1.600000,49.177262
1.620000,49.169024
1.640000,49.160615
1.660000,49.152043
1.680000,49.143301
1.700000,49.134391
1.720000,49.125315
1.740000,49.116073
1.760000,49.106662
1.780000,49.097088
1.800000,49.087347
1.820000,49.077454
1.840000,49.067415
1.860000,49.057214
1.880000,49.046866
1.900000,49.036365
1.920000,49.025714
1.940000,49.014925
1.960000,49.003994
1.980000,48.992927
2.000000,48.981725
2.020000,48.970393
2.040000,48.958933
2.060000,48.947349
2.080000,48.935641
2.100000,48.923809
2.120000,48.911856
2.140000,48.899785
2.160000,48.887599
2.180000,48.875300
2.200000,48.862892
2.220000,48.850381
2.240000,48.837774
2.260000,48.825072
2.280000,48.812275
2.300000,48.799387
2.320000,48.786416
2.340000,48.773353
2.360000,48.760206
2.380000,48.746974
2.400000,48.733663
2.420000,48.720280
2.440000,48.706832
2.460000,48.693327
2.480000,48.679766
2.500000,48.666150
2.520000,48.652478
2.540000,48.638765
2.560000,48.625005
2.580000,48.611218
2.600000,48.597397
2.620000,48.583549
2.640000,48.569678
2.660000,48.555772
2.680000,48.541829
2.700000,48.527819
2.720000,48.513700
2.740000,48.499465
2.760000,48.485095
2.780000,48.470579
2.800000,48.455902
2.820000,48.441041
2.840000,48.426000
2.860000,48.410771
2.880000,48.395358
2.900000,48.379760
2.920000,48.364139
2.940000,48.349036
2.960000,48.334372
2.980000,48.320048
3.000000,48.306008
3.020000,48.292245
3.040000,48.278736
3.060000,48.265483
3.080000,48.252488
3.100000,48.239737
3.120000,48.227200
3.140000,48.214884
3.160000,48.202729
3.180000,48.190726
3.200000,48.178827
3.220000,48.166951
