0.028	2.99851	0.0511516	1.17978	0.000102707	-3.7482e-07	-0.27468
0.0285	2.99851	0.0511516	1.17964	0.000102707	-3.74813e-07	-0.279585
0.029	2.99851	0.0511516	1.1795	0.000102707	-3.74806e-07	-0.28449
0.0295	2.99851	0.0511516	1.17936	0.000102707	-3.74799e-07	-0.289395
0.03	2.99851	0.0511516	1.17921	0.000102707	-3.74791e-07	-0.2943
0.0305	2.99851	0.0511516	1.17906	0.000102707	-3.74784e-07	-0.299205
0.031	2.99851	0.0511516	1.17891	0.000102707	-3.74776e-07	-0.30411
0.0315	2.99851	0.0511516	1.17875	0.000102707	-3.74769e-07	-0.309015
0.032	2.99851	0.0511516	1.1786	0.000102707	-3.74761e-07	-0.31392
0.0325	2.99851	0.0511516	1.17844	0.000102707	-3.74753e-07	-0.318825
0.033	2.99851	0.0511516	1.17828	0.000102707	-3.74744e-07	-0.32373
0.0335	2.99851	0.0511516	1.17811	0.000102707	-3.74736e-07	-0.328635
0.034	2.99851	0.0511516	1.17795	0.000102707	-3.74728e-07	-0.33354
0.0345	2.99851	0.0511516	1.17778	0.000102707	-3.74719e-07	-0.338445
0.035	2.99851	0.0511516	1.1776	0.000102707	-3.7471e-07	-0.34335
0.0355	2.99851	0.0511516	1.17743	0.000102707	-3.74701e-07	-0.348255
0.036	2.99851	0.0511516	1.17725	0.000102707	-3.74692e-07	-0.35316
0.0365	2.99851	0.0511516	1.17707	0.000102707	-3.74683e-07	-0.358065
0.037	2.99851	0.0511516	1.17689	0.000102707	-3.74674e-07	-0.36297
0.0375	2.99851	0.0511516	1.17671	0.000102707	-3.74664e-07	-0.367875
0.038	2.99851	0.0511516	1.17652	0.000102707	-3.74655e-07	-0.37278
0.0385	2.99851	0.0511516	1.17633	0.000102707	-3.74645e-07	-0.377685
0.039	2.99851	0.0511516	1.17614	0.000102707	-3.74635e-07	-0.38259
0.0395	2.99851	0.0511516	1.17595	0.000102707	-3.74625e-07	-0.387495
0.04	2.99851	0.0511516	1.17575	0.000102707	-3.74615e-07	-0.3924
0.0405	2.99851	0.0511516	1.17555	0.000102707	-3.74604e-07	-0.397305
0.041	2.99851	0.0511516	1.17535	0.000102707	-3.74594e-07	-0.40221
0.0415	2.99851	0.0511516	1.17515	0.000102707	-3.74583e-07	-0.407115
0.042	2.99851	0.0511516	1.17494	0.000102707	-3.74572e-07	-0.41202
0.0425	2.99851	0.0511516	1.17473	0.000102707	-3.74561e-07	-0.416925
0.043	2.99851	0.0511516	1.17452	0.000102707	-3.7455e-07	-0.42183
0.0435	2.99851	0.0511516	1.17431	0.000102707	-3.74539e-07	-0.426735
0.044	2.99851	0.0511516	1.17409	0.000102707	-3.74528e-07	-0.43164
0.0445	2.99851	0.0511516	1.17388	0.000102707	-3.74516e-07	-0.436545
0.045	2.99851	0.0511516	1.17366	0.000102707	-3.74505e-07	-0.44145
0.0455	2.99851	0.0511516	1.17343	0.000102707	-3.74493e-07	-0.446355
0.046	2.99851	0.0511516	1.17321	0.000102707	-3.74481e-07	-0.45126
0.0465	2.99851	0.0511516	1.17298	0.000102707	-3.74469e-07	-0.456165
0.047	2.99851	0.0511516	1.17275	0.000102707	-3.74457e-07	-0.46107
0.0475	2.99851	0.0511516	1.17252	0.000102707	-3.74444e-07	-0.465975
0.048	2.99851	0.0511516	1.17228	0.000102707	-3.74432e-07	-0.47088
0.0485	2.99851	0.0511516	1.17204	0.000102707	-3.74419e-07	-0.475785
0.049	2.99851	0.0511516	1.1718	0.000102706	-3.74407e-07	-0.48069
0.0495	2.99851	0.0511516	1.17156	0.000102706	-3.74394e-07	-0.485595
0.05	2.99851	0.0511516	1.17131	0.000102706	-3.74381e-07	-0.4905
0.0505	2.99851	0.0511516	1.17107	0.000102706	-3.74367e-07	-0.495405
0.051	2.99851	0.0511516	1.17082	0.000102706	-3.74354e-07	-0.50031
0.0515	2.99851	0.0511516	1.17056	0.000102706	-3.74341e-07	-0.505215
0.052	2.99851	0.0511516	1.17031	0.000102706	-3.74327e-07	-0.51012
0.0525	2.99851	0.0511516	1.17005	0.000102706	-3.74313e-07	-0.515025
0.053	2.99851	0.0511516	1.16979	0.000102706	-3.74299e-07	-0.51993
0.0535	2.99851	0.0511516	1.16953	0.000102706	-3.74285e-07	-0.524835
0.054	2.99851	0.0511516	1.16926	0.000102706	-3.74271e-07	-0.52974
0.0545	2.99851	0.0511516	1.169	0.000102706	-3.74257e-07	-0.534645
0.055	2.99851	0.0511516	1.16873	0.000102706	-3.74242e-07	-0.53955
0.0555	2.99851	0.0511516	1.16845	0.000102706	-3.74227e-07	-0.544455
0.056	2.99851	0.0511516	1.16818	0.000102706	-3.74213e-07	-0.54936
0.0565	2.99851	0.0511516	1.1679	0.000102706	-3.74198e-07	-0.554265
0.057	2.99851	0.0511516	1.16762	0.000102706	-3.74183e-07	-0.55917
0.0575	2.99851	0.0511516	1.16734	0.000102706	-3.74168e-07	-0.564075
0.058	2.99851	0.0511516	1.16706	0.000102706	-3.74152e-07	-0.56898
0.0585	2.99851	0.0511516	1.16677	0.000102706	-3.74137e-07	-0.573885
0.059	2.99851	0.0511516	1.16648	0.000102706	-3.74121e-07	-0.57879
0.0595	2.99851	0.0511516	1.16619	0.000102706	-3.74105e-07	-0.583695
0.06	2.99851	0.0511516	1.16589	0.000102706	-3.74089e-07	-0.5886
0.0605	2.99851	0.0511516	1.1656	0.000102706	-3.74073e-07	-0.593505
0.061	2.99851	0.0511516	1.1653	0.000102706	-3.74057e-07	-0.59841
0.0615	2.99851	0.0511516	1.165	0.000102706	-3.74041e-07	-0.603315
0.062	2.99851	0.0511516	1.16469	0.000102706	-3.74024e-07	-0.60822
0.0625	2.99851	0.0511516	1.16439	0.000102706	-3.74008e-07	-0.613125
0.063	2.99851	0.0511516	1.16408	0.000102706	-3.73991e-07	-0.61803
0.0635	2.99851	0.0511516	1.16376	0.000102705	-3.73974e-07	-0.622935
0.064	2.99851	0.0511516	1.16345	0.000102705	-3.73957e-07	-0.62784
0.0645	2.99851	0.0511516	1.16313	0.000102705	-3.7394e-07	-0.632745
0.065	2.99851	0.0511516	1.16282	0.000102705	-3.73923e-07	-0.63765
0.0655	2.99851	0.0511516	1.16249	0.000102705	-3.73905e-07	-0.642555
0.066	2.99851	0.0511516	1.16217	0.000102705	-3.73887e-07	-0.64746
0.0665	2.99851	0.0511516	1.16184	0.000102705	-3.7387e-07	-0.652365
0.067	2.99851	0.0511516	1.16152	0.000102705	-3.73852e-07	-0.65727
0.0675	2.99851	0.0511516	1.16118	0.000102705	-3.73834e-07	-0.662175
0.068	2.99851	0.0511516	1.16085	0.000102705	-3.73815e-07	-0.66708
0.0685	2.99851	0.0511516	1.16052	0.000102705	-3.73797e-07	-0.671985
0.069	2.99851	0.0511516	1.16018	0.000102705	-3.73779e-07	-0.67689
0.0695	2.99851	0.0511516	1.15984	0.000102705	-3.7376e-07	-0.681795
0.07	2.99851	0.0511516	1.15949	0.000102705	-3.73741e-07	-0.6867
0.0705	2.99851	0.0511515	1.15915	0.000102705	-3.73722e-07	-0.691605
0.071	2.99851	0.0511515	1.1588	0.000102705	-3.73703e-07	-0.69651
0.0715	2.99851	0.0511515	1.15845	0.000102705	-3.73684e-07	-0.701415
0.072	2.99851	0.0511515	1.15809	0.000102705	-3.73665e-07	-0.70632
0.0725	2.99851	0.0511515	1.15774	0.000102705	-3.73645e-07	-0.711225
0.073	2.99851	0.0511515	1.15738	0.000102705	-3.73626e-07	-0.71613
0.0735	2.99852	0.0511515	1.15702	0.000102705	-3.73606e-07	-0.721035
0.074	2.99852	0.0511515	1.15666	0.000102705	-3.73586e-07	-0.72594
0.0745	2.99852	0.0511515	1.15629	0.000102705	-3.73566e-07	-0.730845
0.075	2.99852	0.0511515	1.15592	0.000102705	-3.73546e-07	-0.73575
0.0755	2.99852	0.0511515	1.15555	0.000102704	-3.73526e-07	-0.740655
0.076	2.99852	0.0511515	1.15518	0.000102704	-3.73505e-07	-0.74556
0.0765	2.99852	0.0511515	1.15481	0.000102704	-3.73484e-07	-0.750465
0.077	2.99852	0.0511515	1.15443	0.000102704	-3.73464e-07	-0.75537
0.0775	2.99852	0.0511515	1.15405	0.000102704	-3.73443e-07	-0.760275
0.078	2.99852	0.0511515	1.15367	0.000102704	-3.73422e-07	-0.76518
0.0785	2.99852	0.0511515	1.15328	0.000102704	-3.73401e-07	-0.770085
0.079	2.99852	0.0511515	1.15289	0.000102704	-3.73379e-07	-0.77499
0.0795	2.99852	0.0511515	1.1525	0.000102704	-3.73358e-07	-0.779895
0.08	2.99852	0.0511515	1.15211	0.000102704	-3.73336e-07	-0.7848
0.0805	2.99852	0.0511515	1.15172	0.000102704	-3.73314e-07	-0.789705
0.081	2.99852	0.0511515	1.15132	0.000102704	-3.73293e-07	-0.79461
0.0815	2.99852	0.0511515	1.15092	0.000102704	-3.73271e-07	-0.799515
0.082	2.99852	0.0511515	1.15052	0.000102704	-3.73248e-07	-0.80442
0.0825	2.99852	0.0511515	1.15011	0.000102704	-3.73226e-07	-0.809325
0.083	2.99852	0.0511515	1.1497	0.000102704	-3.73204e-07	-0.81423
0.0835	2.99852	0.0511515	1.1493	0.000102704	-3.73181e-07	-0.819135
0.084	2.99852	0.0511515	1.14888	0.000102704	-3.73158e-07	-0.82404
0.0845	2.99852	0.0511515	1.14847	0.000102704	-3.73135e-07	-0.828945
0.085	2.99852	0.0511515	1.14805	0.000102704	-3.73112e-07	-0.83385
0.0855	2.99852	0.0511515	1.14763	0.000102704	-3.73089e-07	-0.838755
0.086	2.99852	0.0511515	1.14721	0.000102703	-3.73066e-07	-0.84366
0.0865	2.99852	0.0511515	1.14679	0.000102703	-3.73042e-07	-0.848565
0.087	2.99852	0.0511515	1.14636	0.000102703	-3.73019e-07	-0.85347
0.0875	2.99852	0.0511515	1.14593	0.000102703	-3.72995e-07	-0.858375
0.088	2.99852	0.0511515	1.1455	0.000102703	-3.72971e-07	-0.86328
0.0885	2.99852	0.0511515	1.14506	0.000102703	-3.72947e-07	-0.868185
0.089	2.99852	0.0511515	1.14463	0.000102703	-3.72923e-07	-0.87309
0.0895	2.99852	0.0511515	1.14419	0.000102703	-3.72899e-07	-0.877995
0.09	2.99852	0.0511515	1.14375	0.000102703	-3.72874e-07	-0.8829
0.0905	2.99852	0.0511515	1.1433	0.000102703	-3.7285e-07	-0.887805
0.091	2.99852	0.0511515	1.14286	0.000102703	-3.72825e-07	-0.89271
0.0915	2.99852	0.0511515	1.14241	0.000102703	-3.728e-07	-0.897615
0.092	2.99852	0.0511515	1.14196	0.000102703	-3.72775e-07	-0.90252
0.0925	2.99852	0.0511515	1.1415	0.000102703	-3.7275e-07	-0.907425
0.093	2.99852	0.0511515	1.14105	0.000102703	-3.72725e-07	-0.91233
0.0935	2.99852	0.0511515	1.14059	0.000102703	-3.72699e-07	-0.917235
0.094	2.99852	0.0511515	1.14013	0.000102703	-3.72674e-07	-0.92214
0.0945	2.99852	0.0511515	1.13966	0.000102703	-3.72648e-07	-0.927045
0.095	2.99852	0.0511515	1.1392	0.000102702	-3.72622e-07	-0.93195
0.0955	2.99852	0.0511515	1.13873	0.000102702	-3.72596e-07	-0.936855
0.096	2.99852	0.0511515	1.13826	0.000102702	-3.7257e-07	-0.94176
0.0965	2.99852	0.0511515	1.13779	0.000102702	-3.72544e-07	-0.946665
0.097	2.99852	0.0511515	1.13731	0.000102702	-3.72517e-07	-0.95157
0.0975	2.99852	0.0511515	1.13683	0.000102702	-3.72491e-07	-0.956475
0.098	2.99852	0.0511515	1.13635	0.000102702	-3.72464e-07	-0.96138
0.0985	2.99852	0.0511515	1.13587	0.000102702	-3.72437e-07	-0.966285
0.099	2.99852	0.0511515	1.13538	0.000102702	-3.7241e-07	-0.97119
0.0995	2.99852	0.0511515	1.13489	0.000102702	-3.72383e-07	-0.976095
0.1	2.99852	0.0511515	1.1344	0.000102702	-3.72356e-07	-0.981
0.1005	2.99852	0.0511515	1.13391	0.000102702	-3.72328e-07	-0.985905
0.101	2.99852	0.0511515	1.13342	0.000102702	-3.72301e-07	-0.99081
0.1015	2.99852	0.0511515	1.13292	0.000102702	-3.72273e-07	-0.995715
0.102	2.99852	0.0511515	1.13242	0.000102702	-3.72245e-07	-1.00062
0.1025	2.99852	0.0511515	1.13191	0.000102702	-3.72217e-07	-1.00552
0.103	2.99852	0.0511515	1.13141	0.000102702	-3.72189e-07	-1.01043
0.1035	2.99852	0.0511515	1.1309	0.000102701	-3.72161e-07	-1.01533
0.104	2.99852	0.0511515	1.13039	0.000102701	-3.72132e-07	-1.02024
0.1045	2.99852	0.0511515	1.12988	0.000102701	-3.72104e-07	-1.02514
0.105	2.99852	0.0511515	1.12936	0.000102701	-3.72075e-07	-1.03005
0.1055	2.99852	0.0511515	1.12885	0.000102701	-3.72046e-07	-1.03495
0.106	2.99852	0.0511515	1.12833	0.000102701	-3.72017e-07	-1.03986
0.1065	2.99852	0.0511515	1.1278	0.000102701	-3.71988e-07	-1.04476
0.107	2.99852	0.0511515	1.12728	0.000102701	-3.71959e-07	-1.04967
0.1075	2.99852	0.0511515	1.12675	0.000102701	-3.7193e-07	-1.05457
0.108	2.99852	0.0511515	1.12622	0.000102701	-3.719e-07	-1.05948
0.1085	2.99852	0.0511515	1.12569	0.000102701	-3.7187e-07	-1.06438
0.109	2.99852	0.0511515	1.12516	0.000102701	-3.71841e-07	-1.06929
0.1095	2.99852	0.0511515	1.12462	0.000102701	-3.71811e-07	-1.07419
0.11	2.99852	0.0511515	1.12408	0.000102701	-3.7178e-07	-1.0791
0.1105	2.99852	0.0511515	1.12354	0.000102701	-3.7175e-07	-1.084
0.111	2.99852	0.0511515	1.12299	0.0001027	-3.7172e-07	-1.08891
0.1115	2.99852	0.0511515	1.12245	0.0001027	-3.71689e-07	-1.09381
0.112	2.99852	0.0511515	1.1219	0.0001027	-3.71659e-07	-1.09872
0.1125	2.99852	0.0511515	1.12134	0.0001027	-3.71628e-07	-1.10362
0.113	2.99852	0.0511515	1.12079	0.0001027	-3.71597e-07	-1.10853
0.1135	2.99852	0.0511515	1.12023	0.0001027	-3.71566e-07	-1.11343
0.114	2.99852	0.0511515	1.11967	0.0001027	-3.71535e-07	-1.11834
0.1145	2.99852	0.0511515	1.11911	0.0001027	-3.71503e-07	-1.12324
0.115	2.99852	0.0511515	1.11855	0.0001027	-3.71472e-07	-1.12815
0.1155	2.99852	0.0511515	1.11798	0.0001027	-3.7144e-07	-1.13305
0.116	2.99852	0.0511515	1.11741	0.0001027	-3.71408e-07	-1.13796
0.1165	2.99852	0.0511515	1.11684	0.0001027	-3.71376e-07	-1.14286
0.117	2.99852	0.0511515	1.11627	0.0001027	-3.71344e-07	-1.14777
0.1175	2.99852	0.0511515	1.11569	0.0001027	-3.71312e-07	-1.15267
0.118	2.99852	0.0511515	1.11511	0.000102699	-3.7128e-07	-1.15758
0.1185	2.99852	0.0511515	1.11453	0.000102699	-3.71247e-07	-1.16248
0.119	2.99852	0.0511515	1.11395	0.000102699	-3.71215e-07	-1.16739
0.1195	2.99852	0.0511515	1.11336	0.000102699	-3.71182e-07	-1.17229
0.12	2.99852	0.0511515	1.11277	0.000102699	-3.71149e-07	-1.1772
0.1205	2.99852	0.0511515	1.11218	0.000102699	-3.71116e-07	-1.1821
0.121	2.99852	0.0511515	1.11159	0.000102699	-3.71083e-07	-1.18701
0.1215	2.99852	0.0511515	1.11099	0.000102699	-3.71049e-07	-1.19191
0.122	2.99852	0.0511515	1.11039	0.000102699	-3.71016e-07	-1.19682
0.1225	2.99852	0.0511515	1.10979	0.000102699	-3.70982e-07	-1.20172
0.123	2.99852	0.0511515	1.10919	0.000102699	-3.70948e-07	-1.20663
0.1235	2.99852	0.0511515	1.10858	0.000102699	-3.70914e-07	-1.21153
0.124	2.99852	0.0511515	1.10798	0.000102699	-3.7088e-07	-1.21644
0.1245	2.99852	0.0511515	1.10736	0.000102699	-3.70846e-07	-1.22134
0.125	2.99852	0.0511515	1.10675	0.000102698	-3.70812e-07	-1.22625
0.1255	2.99852	0.0511515	1.10614	0.000102698	-3.70777e-07	-1.23115
0.126	2.99852	0.0511515	1.10552	0.000102698	-3.70743e-07	-1.23606
0.1265	2.99852	0.0511515	1.1049	0.000102698	-3.70708e-07	-1.24096
0.127	2.99852	0.0511515	1.10427	0.000102698	-3.70673e-07	-1.24587
0.1275	2.99852	0.0511515	1.10365	0.000102698	-3.70638e-07	-1.25077
0.128	2.99852	0.0511515	1.10302	0.000102698	-3.70603e-07	-1.25568
0.1285	2.99852	0.0511515	1.10239	0.000102698	-3.70568e-07	-1.26058
0.129	2.99852	0.0511515	1.10176	0.000102698	-3.70532e-07	-1.26549
0.1295	2.99852	0.0511515	1.10112	0.000102698	-3.70497e-07	-1.27039
0.13	2.99852	0.0511515	1.10049	0.000102698	-3.70461e-07	-1.2753
0.1305	2.99852	0.0511515	1.09985	0.000102698	-3.70425e-07	-1.2802
0.131	2.99852	0.0511515	1.0992	0.000102698	-3.70389e-07	-1.28511
0.1315	2.99852	0.0511515	1.09856	0.000102697	-3.70353e-07	-1.29001
0.132	2.99852	0.0511515	1.09791	0.000102697	-3.70317e-07	-1.29492
0.1325	2.99852	0.0511515	1.09726	0.000102697	-3.7028e-07	-1.29982
0.133	2.99852	0.0511515	1.09661	0.000102697	-3.70244e-07	-1.30473
0.1335	2.99852	0.0511515	1.09595	0.000102697	-3.70207e-07	-1.30963
0.134	2.99852	0.0511515	1.0953	0.000102697	-3.7017e-07	-1.31454
0.1345	2.99852	0.0511515	1.09464	0.000102697	-3.70133e-07	-1.31944
0.135	2.99852	0.0511515	1.09397	0.000102697	-3.70096e-07	-1.32435
0.1355	2.99852	0.0511515	1.09331	0.000102697	-3.70059e-07	-1.32925
0.136	2.99852	0.0511515	1.09264	0.000102697	-3.70021e-07	-1.33416
0.1365	2.99852	0.0511515	1.09197	0.000102697	-3.69984e-07	-1.33906
0.137	2.99852	0.0511515	1.0913	0.000102697	-3.69946e-07	-1.34397
0.1375	2.99852	0.0511515	1.09063	0.000102696	-3.69908e-07	-1.34887
0.138	2.99852	0.0511515	1.08995	0.000102696	-3.6987e-07	-1.35378
0.1385	2.99852	0.0511515	1.08927	0.000102696	-3.69832e-07	-1.35868
0.139	2.99852	0.0511515	1.08859	0.000102696	-3.69794e-07	-1.36359
0.1395	2.99852	0.0511515	1.0879	0.000102696	-3.69755e-07	-1.36849
0.14	2.99852	0.0511515	1.08722	0.000102696	-3.69717e-07	-1.3734
0.1405	2.99852	0.0511515	1.08653	0.000102696	-3.69678e-07	-1.3783
0.141	2.99852	0.0511515	1.08584	0.000102696	-3.69639e-07	-1.38321
0.1415	2.99852	0.0511515	1.08514	0.000102696	-3.696e-07	-1.38811
0.142	2.99852	0.0511515	1.08445	0.000102696	-3.69561e-07	-1.39302
0.1425	2.99852	0.0511515	1.08375	0.000102696	-3.69522e-07	-1.39792
0.143	2.99852	0.0511515	1.08305	0.000102696	-3.69483e-07	-1.40283
0.1435	2.99852	0.0511515	1.08234	0.000102695	-3.69443e-07	-1.40773
0.144	2.99852	0.0511515	1.08164	0.000102695	-3.69403e-07	-1.41264
0.1445	2.99852	0.0511515	1.08093	0.000102695	-3.69364e-07	-1.41754
0.145	2.99852	0.0511515	1.08022	0.000102695	-3.69324e-07	-1.42245
0.1455	2.99852	0.0511515	1.0795	0.000102695	-3.69284e-07	-1.42735
0.146	2.99852	0.0511515	1.07879	0.000102695	-3.69243e-07	-1.43226
0.1465	2.99852	0.0511515	1.07807	0.000102695	-3.69203e-07	-1.43716
0.147	2.99852	0.0511515	1.07735	0.000102695	-3.69163e-07	-1.44207
0.1475	2.99852	0.0511515	1.07662	0.000102695	-3.69122e-07	-1.44697
0.148	2.99852	0.0511515	1.0759	0.000102695	-3.69081e-07	-1.45188
0.1485	2.99852	0.0511515	1.07517	0.000102695	-3.6904e-07	-1.45678
0.149	2.99852	0.0511515	1.07444	0.000102694	-3.68999e-07	-1.46169
0.1495	2.99852	0.0511515	1.0737	0.000102694	-3.68958e-07	-1.46659
0.15	2.99852	0.0511515	1.07297	0.000102694	-3.68917e-07	-1.4715
0.1505	2.99852	0.0511515	1.07223	0.000102694	-3.68875e-07	-1.4764
0.151	2.99852	0.0511515	1.07149	0.000102694	-3.68834e-07	-1.48131
0.1515	2.99852	0.0511515	1.07075	0.000102694	-3.68792e-07	-1.48621
0.152	2.99852	0.0511515	1.07	0.000102694	-3.6875e-07	-1.49112
0.1525	2.99852	0.0511515	1.06925	0.000102694	-3.68708e-07	-1.49602
0.153	2.99852	0.0511515	1.0685	0.000102694	-3.68666e-07	-1.50093
0.1535	2.99852	0.0511515	1.06775	0.000102694	-3.68624e-07	-1.50583
0.154	2.99852	0.0511515	1.06699	0.000102694	-3.68581e-07	-1.51074
0.1545	2.99852	0.0511515	1.06624	0.000102693	-3.68539e-07	-1.51564
0.155	2.99852	0.0511515	1.06548	0.000102693	-3.68496e-07	-1.52055
0.1555	2.99852	0.0511515	1.06471	0.000102693	-3.68453e-07	-1.52545
0.156	2.99852	0.0511515	1.06395	0.000102693	-3.6841e-07	-1.53036
0.1565	2.99852	0.0511515	1.06318	0.000102693	-3.68367e-07	-1.53526
0.157	2.99852	0.0511515	1.06241	0.000102693	-3.68324e-07	-1.54017
0.1575	2.99852	0.0511515	1.06164	0.000102693	-3.6828e-07	-1.54507
0.158	2.99852	0.0511515	1.06086	0.000102693	-3.68237e-07	-1.54998
0.1585	2.99852	0.0511515	1.06009	0.000102693	-3.68193e-07	-1.55488
0.159	2.99852	0.0511515	1.05931	0.000102693	-3.68149e-07	-1.55979
0.1595	2.99852	0.0511515	1.05852	0.000102693	-3.68105e-07	-1.56469
0.16	2.99852	0.0511515	1.05774	0.000102692	-3.68061e-07	-1.5696
0.1605	2.99852	0.0511515	1.05695	0.000102692	-3.68017e-07	-1.5745
0.161	2.99852	0.0511515	1.05616	0.000102692	-3.67972e-07	-1.57941
0.1615	2.99852	0.0511515	1.05537	0.000102692	-3.67928e-07	-1.58431
0.162	2.99852	0.0511515	1.05457	0.000102692	-3.67883e-07	-1.58922
0.1625	2.99852	0.0511515	1.05378	0.000102692	-3.67838e-07	-1.59412
0.163	2.99852	0.0511515	1.05298	0.000102692	-3.67793e-07	-1.59903
0.1635	2.99852	0.0511515	1.05218	0.000102692	-3.67748e-07	-1.60393
0.164	2.99852	0.0511515	1.05137	0.000102692	-3.67703e-07	-1.60884
0.1645	2.99852	0.0511515	1.05056	0.000102692	-3.67658e-07	-1.61374
0.165	2.99852	0.0511515	1.04976	0.000102691	-3.67612e-07	-1.61865
0.1655	2.99852	0.0511515	1.04894	0.000102691	-3.67567e-07	-1.62355
0.166	2.99852	0.0511515	1.04813	0.000102691	-3.67521e-07	-1.62846
0.1665	2.99852	0.0511515	1.04731	0.000102691	-3.67475e-07	-1.63336
0.167	2.99852	0.0511515	1.04649	0.000102691	-3.67429e-07	-1.63827
0.1675	2.99852	0.0511515	1.04567	0.000102691	-3.67383e-07	-1.64317
0.168	2.99852	0.0511515	1.04485	0.000102691	-3.67336e-07	-1.64808
