-3.2171495819091795,-0.06921268224716187,-3.2111339569091797,-0.06757205724716187,-3.211283645444338,-0.06845021589521239,-0.8292088563361082,0.0,0.0,1679617393.5124667
-3.2204308319091797,-0.07030643224716186,-3.2111339569091797,-0.06757205724716187,-3.2187204261906546,-0.0637278485334961,-0.8292088563361082,0.0,0.0,1679617393.715193
-3.2275185108184816,-0.0687674704194069,-3.2111122608184814,-0.06767372041940689,-3.2330173346815947,-0.053420533650393946,-0.8292920785099192,0.0,0.0,1679617393.8123784
-3.2319524002075197,-0.0752195155620575,-3.2111711502075195,-0.0675632655620575,-3.2536251873647686,-0.040122349079569714,-0.8294040058554444,0.0,0.0,1679617393.9124024
-3.234720392227173,-0.0867285966873169,-3.211204767227173,-0.0675879716873169,-3.2800410288207638,-0.02457878830180015,-0.8291248808667797,0.0,0.0,1679617394.0124316
-3.242403106689453,-0.09667157351970673,-3.211231231689453,-0.06768719851970673,-3.3118616755858246,-0.0063803884355925974,-0.8290895362714386,0.0,0.0,1679617394.1184835
-3.252783718109131,-0.1036747181415558,-3.211221218109131,-0.06758096814155579,-3.348691655705063,0.014663088749691841,-0.828965179534424,0.0,0.0,1679617394.2127488
-3.261507968902588,-0.10370738148689268,-3.211195468902588,-0.0676136314868927,-3.390120149365172,0.03904253503208684,-0.8294710608634612,0.0,0.0,1679617394.3124008
-3.2698593285837174,-0.1021815401315689,-3.211127758026123,-0.06772841513156891,-3.435774994967799,0.06629017229996689,-0.8294233005664675,0.0,0.0,1679617394.413083
-3.28585888946279,-0.09459102726924258,-3.211090326309204,-0.0676446408033371,-3.485390386981106,0.09653734555317474,-0.8294618860001806,0.0,0.0,1679617394.5125813
-3.300350386071842,-0.07801257156161538,-3.2111854553222656,-0.06771537661552429,-3.53863096130634,0.13016952855195574,-0.8291426733238199,0.0,0.0,1679617394.612428
-3.312058870290758,-0.05854538201266782,-3.2112319469451904,-0.06773652136325836,-3.595170283391142,0.16677255527694929,-0.8294419815680305,0.4701613206885671,0.4243936804483074,1679617394.7124622
-3.319846484682403,-0.037361392727697305,-3.2111856937408447,-0.06768149137496948,-3.645090948750377,0.1993455750168654,-0.8295805633282161,0.3214326498150062,0.6000000746920087,1679617394.8124132
-3.3238367300707523,-0.01895227979885168,-3.211170196533203,-0.06766696274280548,-3.6908361476532616,0.23092694142531772,-0.8292542556549476,0.5014421731006081,0.6000001037599051,1679617394.9126031
-3.3272603117170365,-0.0032816173375925656,-3.211134910583496,-0.067656509578228,-3.7300223988238863,0.25786450908515446,-0.8291318988500236,0.5687261073456634,0.600000042014271,1679617395.0128338
-3.330040458838784,0.005645016793817306,-3.211003065109253,-0.06728070974349976,-3.7625112365999853,0.27852894893677216,-0.8315605200183862,0.7537164415079705,0.6000000616079239,1679617395.1124284
-3.3259393021733006,0.008625946345873853,-3.2056305408477783,-0.07120998948812485,-3.7865417189531985,0.28940028286134867,-0.8263975770755119,0.9721885009278622,0.6000000596823318,1679617395.212586
-3.3124529507293743,0.009416745544956459,-3.1968884468078613,-0.07678252458572388,-3.8002325533027967,0.28717837315695116,-0.8287285619782696,0.9999999998618473,0.5999999999805161,1679617395.3123555
-3.2812009914515863,-0.004593728303884992,-3.176396369934082,-0.09332820773124695,-3.8043452454497255,0.27156659244716097,-0.8180078782048721,1.0,0.600000016302868,1679617395.413044
-3.2429312671286317,-0.03268152403974274,-3.1428709030151367,-0.11684183776378632,-3.799768902180303,0.24311632989115958,-0.804937863652186,1.0,0.5999999999999995,1679617395.5123355
-3.1994600314226207,-0.0633388241558266,-3.1025032997131348,-0.14456559717655182,-3.7870594892932523,0.20359046498572375,-0.7938633005800617,1.0,0.6000000000000006,1679617395.614886
-3.1490236925671957,-0.08983442247347145,-3.0557174682617188,-0.1752370297908783,-3.76647642237132,0.15531421132698287,-0.7743015866034946,1.0,0.5999999999999999,1679617395.713094
-3.0976457910591826,-0.12326877809149321,-3.005255699157715,-0.20901909470558167,-3.7381304267917237,0.09937479103090703,-0.7598438582785065,1.0,0.6000000000000423,1679617395.812314
-3.0384821687259747,-0.1685752673221477,-2.9431800842285156,-0.24647016823291779,-3.7019100347236535,0.03632738482572488,-0.7317110485141902,1.0,0.6000007391394883,1679617395.9126332
-2.9706150622467775,-0.21995517898474798,-2.8724024295806885,-0.2883540391921997,-3.6575858162194543,-0.032697653606752496,-0.7032907091826321,1.0,0.6000003263360284,1679617396.0123591
-2.8975539589900197,-0.27028116429866206,-2.796109199523926,-0.3319183588027954,-3.604907061939309,-0.10594656189215194,-0.6755196182634897,0.9999998022401267,0.6000002201405632,1679617396.11244
-2.8156716639455417,-0.32135639191833176,-2.7115416526794434,-0.37349754571914673,-3.5435720997099245,-0.18197773455988292,-0.6446984858594504,0.7540104408870836,0.5999999995663214,1679617396.2124817
-2.7361750424240134,-0.37073996223323763,-2.62990665435791,-0.41065070033073425,-3.477671433445114,-0.2551488046131111,-0.6079566826674583,0.49595565672922653,0.5999999995375161,1679617396.31234
-2.6363416117441596,-0.42208931161422936,-2.5284817218780518,-0.4525040090084076,-3.411723721544089,-0.3214276743785612,-0.5666584145228453,0.4217726885697533,0.5999999995394784,1679617396.4124677
-2.55209388968247,-0.46213264574215407,-2.4453768730163574,-0.4825044274330139,-3.347517331930177,-0.37964696768078,-0.5314669714860316,0.5275391722490305,0.6000000320226831,1679617396.5124285
-2.4525337915984413,-0.5078681459600903,-2.347506523132324,-0.5154626369476318,-3.283040389324034,-0.43323377898569265,-0.48441879864592163,0.6766648546580153,0.6000002287220247,1679617396.6123683
-2.3640291058068934,-0.5394500893542962,-2.2601447105407715,-0.5380954146385193,-3.2155351235510023,-0.4835439557808728,-0.4529894486220156,0.7442206510007603,0.6000002455758482,1679617396.7123208
-2.2771400015277967,-0.5651520726883824,-2.17494535446167,-0.5597701072692871,-3.1437335549171785,-0.5310105502869791,-0.4199316253182501,0.7061544754893949,0.5999999996045998,1679617396.812355
-2.18948146327348,-0.5825073029020462,-2.0884296894073486,-0.5769261717796326,-3.068553689187615,-0.5742423311401212,-0.3870822297519134,0.6247657976879158,0.5999999995863681,1679617396.912396
-2.110542539439413,-0.5998379330867183,-2.0023417472839355,-0.5902295112609863,-2.991983965647917,-0.6124350005552212,-0.3543426131401177,0.5745607259402296,0.5999999996513227,1679617397.012314
-2.0336320166134665,-0.6210451516159644,-1.9176021814346313,-0.6024875640869141,-2.9152815408625936,-0.6458931819026457,-0.3167113145583964,0.5828767810448368,0.5999999998754327,1679617397.1122766
-1.9692061443993973,-0.6443607962392657,-1.8360503911972046,-0.609744668006897,-2.8384822562729646,-0.6754864961448223,-0.2833547334362534,0.624706663002452,0.6000000001739323,1679617397.2123475
-1.9108574010586288,-0.6643702832736083,-1.7558165788650513,-0.6153362393379211,-2.760777784937351,-0.701760633299149,-0.2530312134894508,0.658140597282387,0.6000000005635595,1679617397.312291
-1.8550327207302597,-0.673547842054777,-1.6766325235366821,-0.6182990074157715,-2.6815258565804188,-0.724267428571841,-0.2221523511752399,0.6609981769191937,0.6000000010543399,1679617397.4119387
-1.790656461880162,-0.676621813685372,-1.5981937646865845,-0.6178925633430481,-2.600711417949293,-0.7427008836072541,-0.19099745963952852,0.6409901965720859,0.600000002236605,1679617397.5124803
-1.7191380454754377,-0.6723683860621218,-1.5197222232818604,-0.6150805950164795,-2.5188868100994686,-0.7565113014682083,-0.15802914140991353,0.6203654377440428,0.6000000035881539,1679617397.6122973
-1.644285383388951,-0.6645770579910261,-1.4428383111953735,-0.6103713512420654,-2.4366444317307754,-0.7656380877271873,-0.12510626516671097,0.6146758787971776,0.6000000057990216,1679617397.7123847
-1.5620463587547055,-0.6607896433224878,-1.3683115243911743,-0.6025566458702087,-2.3541511554518513,-0.770900977623871,-0.09486563250877666,0.6233553514775405,0.6000000148526572,1679617397.8123832
-1.485698404505903,-0.654981981671375,-1.2954466342926025,-0.5943623185157776,-2.2713443440225976,-0.7725538448125638,-0.06481411160557093,0.6353254527222547,0.6000000231056163,1679617397.9122844
-1.4113069751060383,-0.637885224141661,-1.2239913940429688,-0.5830820202827454,-2.1880476307593244,-0.7699243186764021,-0.03728412661988245,0.6406218889506202,0.6000000353774173,1679617398.0123594
-1.337526908163449,-0.6098237344418422,-1.1536943912506104,-0.5701338648796082,-2.104250000315705,-0.7623830962829925,-0.008473201853280932,0.6374522065610688,0.6000000506629884,1679617398.1129274
-1.2624554899025004,-0.5821573162485236,-1.0859341621398926,-0.5548464059829712,-2.020140135431962,-0.750412490557971,0.018363081538331327,0.6309025882834285,0.6000001653671696,1679617398.2123258
-1.1907284453445546,-0.5510804919425342,-1.0176901817321777,-0.5377891659736633,-1.9360282953423829,-0.7341020957830199,0.049055207436851545,0.6269384474368478,0.6000002510003082,1679617398.3124175
-1.123031228866913,-0.5162536342579436,-0.9517284035682678,-0.5186225175857544,-1.8521538059530054,-0.7135192885342594,0.0788432848975189,0.6276831602473684,0.6000003840223679,1679617398.4124324
-1.0579549874416587,-0.47943801499868927,-0.8885064721107483,-0.49877825379371643,-1.7686132278411129,-0.6889065645346454,0.10704741901735515,0.6310711679597812,0.6000005845821909,1679617398.512462
-1.0042914333180402,-0.44672108447504205,-0.8350566029548645,-0.47597596049308777,-1.6855212845516998,-0.6610599164475958,0.1394240400053628,0.633734616868121,0.6000008765277343,1679617398.6126282
-0.9511635389844605,-0.42065069054006365,-0.7837830185890198,-0.46146082878112793,-1.60291452022966,-0.6309320888478158,0.15597643748387857,0.6339288213621526,0.5999999999782099,1679617398.7125788
-0.8970398633874614,-0.3901850179128398,-0.7341974973678589,-0.4430972933769226,-1.5208637259347997,-0.5983627528519473,0.17953065008401103,0.6323069856731899,0.5999999999803767,1679617398.8123875
