0	0	0	0
0.5	0	0	0
1.5	0	1	0
5.5	0	1	0
6	0	0	0
7.0	0.0	0	0
7.01	0.0021928846658561033	0	0
7.02	0.004383605219297181	0	0
7.03	0.006569999683625885	0	0
7.04	0.008749910351472524	0	0
7.05	0.010921185914191738	0	0
7.06	0.013081683584944402	0	0
7.07	0.015229271213369524	0	0
7.08	0.017361829389759244	0	0
7.09	0.01947725353666034	0	0
7.1	0.02157345598583807	0	0
7.11	0.023648368038552685	0	0
7.12	0.025699942007115322	0	0
7.13	0.02772615323570854	0	0
7.14	0.02972500209847716	0	0
7.15	0.03169451597291757	0	0
7.16	0.033632751186618015	0	0
7.17	0.035537794935428524	0	0
7.18	0.037407767171167734	0	0
7.19	0.03924082245700347	0	0
7.2	0.041035151788676054	0	0
7.21	0.04278898437976714	0	0
7.22	0.04450058940925208	0	0
7.23	0.04616827772961136	0	0
7.24	0.04779040353381523	0	0
7.25	0.04936536597953658	0	0
7.26	0.050891610768988974	0	0
7.27	0.05236763168283101	0	0
7.28	0.0537919720666229	0	0
7.29	0.055163226268368525	0	0
7.3	0.05648004102572428	0	0
7.31	0.05774111680150565	0	0
7.32	0.05894520906617343	0	0
7.33	0.06009112952603426	0	0
7.34	0.06117774729594286	0	0
7.35	0.06220399001534931	0	0
7.36	0.06316884490658936	0	0
7.37	0.06407135977437366	0	0
7.38	0.06491064394548968	0	0
7.39	0.0656858691477885	0	0
7.4	0.06639627032758955	0	0
7.41	0.06704114640469613	0	0
7.42	0.06761986096427698	0	0
7.43	0.06813184288493085	0	0
7.44	0.06857658690231436	0	0
7.45	0.06895365410777696	0	0
7.46	0.06926267238151074	0	0
7.47	0.06950333675978775	0	0
7.48	0.06967540973592239	0	0
7.49	0.06977872149466183	0	0
7.5	0.06981317007977318	0	0
7.51	0.06977872149466197	0	0
7.52	0.06967540973592268	0	0
7.53	0.06950333675978819	0	0
7.54	0.06926267238151133	0	0
7.55	0.06895365410777769	0	0
7.56	0.06857658690231523	0	0
7.57	0.06813184288493188	0	0
7.58	0.06761986096427816	0	0
7.59	0.06704114640469745	0	0
7.6	0.06639627032759099	0	0
7.61	0.06568586914779008	0	0
7.62	0.0649106439454914	0	0
7.63	0.06407135977437553	0	0
7.64	0.06316884490659135	0	0
7.65	0.06220399001535144	0	0
7.66	0.06117774729594511	0	0
7.67	0.06009112952603664	0	0
7.68	0.05894520906617594	0	0
7.69	0.057741116801508265	0	0
7.7	0.05648004102572704	0	0
7.71	0.0551632262683714	0	0
7.72	0.05379197206662589	0	0
7.73	0.05236763168283412	0	0
7.74	0.050891610768992186	0	0
7.75	0.04936536597953989	0	0
7.76	0.047790403533818644	0	0
7.77	0.04616827772961487	0	0
7.78	0.04450058940925568	0	0
7.79	0.04278898437977085	0	0
7.8	0.041035151788679856	0	0
7.81	0.03924082245700735	0	0
7.82	0.037407767171171696	0	0
7.83	0.035537794935432555	0	0
7.84	0.033632751186622116	0	0
7.85	0.03169451597292174	0	0
7.86	0.029725002098481387	0	0
7.87	0.027726153235712828	0	0
7.88	0.02569994200711969	0	0
7.89	0.023648368038557105	0	0
7.9	0.021573455985842534	0	0
7.91	0.019477253536664844	0	0
7.92	0.017361829389763786	0	0
7.93	0.015229271213374094	0	0
7.94	0.013081683584948997	0	0
7.95	0.010921185914196356	0	0
7.96	0.00874991035147716	0	0
7.97	0.006569999683630532	0	0
7.98	0.004383605219301869	0	0
7.99	0.002192884665860794	0	0
8.0	4.690044253743683e-15	0	0
8.01	-0.002192884665851419	0	0
8.02	-0.0043836052192925065	0	0
8.03	-0.006569999683621225	0	0
8.04	-0.008749910351467884	0	0
8.05	-0.010921185914187123	0	0
8.06	-0.013081683584939814	0	0
8.07	-0.015229271213364938	0	0
8.08	-0.0173618293897547	0	0
8.09	-0.019477253536655838	0	0
8.1	-0.021573455985833614	0	0
8.11	-0.02364836803854828	0	0
8.12	-0.02569994200711097	0	0
8.13	-0.027726153235704248	0	0
8.14	-0.029725002098472928	0	0
8.15	-0.031694515972913416	0	0
8.16	-0.03363275118661389	0	0
8.17	-0.03553779493542448	0	0
8.18	-0.03740776717116377	0	0
8.19	-0.03924082245699959	0	0
8.2	-0.041035151788672265	0	0
8.21	-0.042788984379763445	0	0
8.22	-0.04450058940924847	0	0
8.23	-0.046168277729607854	0	0
8.24	-0.04779040353381182	0	0
8.25	-0.049365365979533275	0	0
8.26	-0.05089161076898576	0	0
8.27	-0.05236763168282792	0	0
8.28	-0.05379197206661991	0	0
8.29	-0.055163226268365666	0	0
8.3	-0.05648004102572153	0	0
8.31	-0.057741116801503	0	0
8.32	-0.05894520906617093	0	0
8.33	-0.060091129526031864	0	0
8.34	-0.06117774729594061	0	0
8.35	-0.06220399001534719	0	0
8.36	-0.06316884490658738	0	0
8.37	-0.0640713597743718	0	0
8.38	-0.06491064394548796	0	0
8.39	-0.06568586914778692	0	0
8.4	-0.0663962703275881	0	0
8.41	-0.06704114640469484	0	0
8.42	-0.06761986096427582	0	0
8.43	-0.06813184288492984	0	0
8.44	-0.06857658690231348	0	0
8.45	-0.06895365410777624	0	0
8.46	-0.06926267238151015	0	0
8.47	-0.06950333675978732	0	0
8.48	-0.0696754097359221	0	0
8.49	-0.06977872149466167	0	0
8.5	-0.06981317007977318	0	0
8.51	-0.06977872149466212	0	0
8.52	-0.06967540973592297	0	0
8.53	-0.06950333675978862	0	0
8.54	-0.06926267238151192	0	0
8.55	-0.06895365410777843	0	0
8.56	-0.06857658690231612	0	0
8.57	-0.06813184288493289	0	0
8.58	-0.06761986096427933	0	0
8.59	-0.06704114640469876	0	0
8.6	-0.06639627032759245	0	0
8.61	-0.06568586914779166	0	0
8.62	-0.06491064394549313	0	0
8.63	-0.06407135977437738	0	0
8.64	-0.06316884490659334	0	0
8.65	-0.06220399001535356	0	0
8.66	-0.06117774729594737	0	0
8.67	-0.06009112952603904	0	0
8.68	-0.05894520906617846	0	0
8.69	-0.05774111680151092	0	0
8.7	-0.05648004102572978	0	0
8.71	-0.05516322626837427	0	0
8.72	-0.05379197206662886	0	0
8.73	-0.05236763168283722	0	0
8.74	-0.05089161076899537	0	0
8.75	-0.049365365979543205	0	0
8.76	-0.047790403533822086	0	0
8.77	-0.04616827772961838	0	0
8.78	-0.044500589409259314	0	0
8.79	-0.04278898437977453	0	0
8.8	-0.04103515178868365	0	0
8.81	-0.03924082245701121	0	0
8.82	-0.03740776717117565	0	0
8.83	-0.03553779493543656	0	0
8.84	-0.033632751186626224	0	0
8.85	-0.0316945159729259	0	0
8.86	-0.02972500209848563	0	0
8.87	-0.027726153235717158	0	0
8.88	-0.025699942007124024	0	0
8.89	-0.023648368038561518	0	0
8.9	-0.02157345598584697	0	0
8.91	-0.019477253536669348	0	0
8.92	-0.0173618293897683	0	0
8.93	-0.01522927121337867	0	0
8.94	-0.013081683584953574	0	0
8.95	-0.01092118591420099	0	0
8.96	-0.008749910351481842	0	0
8.97	-0.006569999683635201	0	0
8.98	-0.004383605219306549	0	0
8.99	-0.002192884665865451	0	0
9.0	-9.380088507487366e-15	0	0
9.01	0.0021928846658467623	0	0
9.02	0.004383605219287826	0	0
9.03	0.006569999683616587	0	0
9.04	0.008749910351463231	0	0
9.05	0.010921185914182459	0	0
9.06	0.013081683584935206	0	0
9.07	0.015229271213360361	0	0
9.08	0.017361829389750186	0	0
9.09	0.019477253536651334	0	0
9.1	0.021573455985829184	0	0
9.11	0.023648368038543865	0	0
9.12	0.025699942007106638	0	0
9.13	0.027726153235699942	0	0
9.14	0.029725002098468657	0	0
9.15	0.03169451597290924	0	0
9.16	0.033632751186609786	0	0
9.17	0.03553779493542047	0	0
9.18	0.03740776717115982	0	0
9.19	0.03924082245699574	0	0
9.2	0.04103515178866848	0	0
9.21	0.04278898437975976	0	0
9.22	0.04450058940924486	0	0
9.23	0.04616827772960431	0	0
9.24	0.0477904035338084	0	0
9.25	0.04936536597952993	0	0
9.26	0.050891610768982576	0	0
9.27	0.052367631682824815	0	0
9.28	0.05379197206661694	0	0
9.29	0.05516322626836278	0	0
9.3	0.05648004102571879	0	0
9.31	0.057741116801500375	0	0
9.32	0.0589452090661684	0	0
9.33	0.06009112952602949	0	0
9.34	0.061177747295938334	0	0
9.35	0.06220399001534507	0	0
9.36	0.06316884490658535	0	0
9.37	0.06407135977436995	0	0
9.38	0.06491064394548622	0	0
9.39	0.06568586914778533	0	0
9.4	0.06639627032758666	0	0
9.41	0.06704114640469352	0	0
9.42	0.06761986096427466	0	0
9.43	0.0681318428849288	0	0
9.44	0.06857658690231261	0	0
9.45	0.0689536541077755	0	0
9.46	0.06926267238150957	0	0
9.47	0.06950333675978687	0	0
9.48	0.06967540973592179	0	0
9.49	0.06977872149466154	0	0
9.5	0.06981317007977318	0	0
9.51	0.06977872149466227	0	0
9.52	0.06967540973592326	0	0
9.53	0.06950333675978906	0	0
9.54	0.0692626723815125	0	0
9.55	0.06895365410777918	0	0
9.56	0.068576586902317	0	0
9.57	0.06813184288493392	0	0
