time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,
+1.310000e+00,+0.000000e+00,+9.588526e-01,-2.534696e-03,+3.172600e+00,+8.714292e-03,+5.734305e+00,+3.800299e-02,-1.011938e-03,-2.072471e-02,-3.496097e-03,-1.092568e-02,-5.074715e-03,+9.296884e-01,-2.268900e-02,-5.355600e-03,+1.197780e-02,+1.771375e+01,+1.107655e+01,+3.213010e+01,+1.305380e+01,+1.265916e-02,+2.237077e-02,+1.600745e-02,+2.600716e-02,+2.028938e+03,
+1.320000e+00,+0.000000e+00,+9.909605e-01,-2.512408e-03,+3.229916e+00,+9.070121e-03,+5.714695e+00,+3.705718e-02,-1.039101e-03,-2.082982e-02,-3.678377e-03,-1.025663e-02,-6.034237e-03,+9.723784e-01,-2.314427e-02,-5.466720e-03,+1.221083e-02,+1.848471e+01,+1.129998e+01,+3.325906e+01,+1.358161e+01,+1.264848e-02,+2.237163e-02,+1.600245e-02,+2.603254e-02,+2.036089e+03,
+1.330000e+00,+0.000000e+00,+1.023639e+00,-2.487332e-03,+3.286997e+00,+9.421945e-03,+5.686806e+00,+3.590880e-02,-1.068567e-03,-2.092807e-02,-3.920175e-03,-9.566984e-03,-7.012163e-03,+1.020226e+00,-2.359657e-02,-5.577233e-03,+1.244210e-02,+1.926157e+01,+1.151632e+01,+3.439729e+01,+1.415465e+01,+1.264025e-02,+2.236810e-02,+1.599668e-02,+2.605817e-02,+2.042615e+03,
+1.340000e+00,+0.000000e+00,+1.056885e+00,-2.459536e-03,+3.343753e+00,+9.769778e-03,+5.649184e+00,+3.451043e-02,-1.100986e-03,-2.101916e-02,-4.230594e-03,-8.844669e-03,-8.014023e-03,+1.074176e+00,-2.404534e-02,-5.686989e-03,+1.267136e-02,+2.004403e+01,+1.172333e+01,+3.554348e+01,+1.478096e+01,+1.263494e-02,+2.235949e-02,+1.599001e-02,+2.608369e-02,+2.048497e+03,
+1.350000e+00,+0.000000e+00,+1.090694e+00,-2.429090e-03,+3.400174e+00,+1.011333e-02,+5.635127e+00,+3.289358e-02,-1.137042e-03,-2.110273e-02,-4.579735e-03,-8.097651e-03,-9.028097e-03,+1.133734e+00,-2.448991e-02,-5.795779e-03,+1.289835e-02,+2.083197e+01,+1.192225e+01,+3.669654e+01,+1.545898e+01,+1.263316e-02,+2.234525e-02,+1.598250e-02,+2.610865e-02,+2.054663e+03,
+1.360000e+00,+0.000000e+00,+1.125067e+00,-2.396270e-03,+3.456655e+00,+1.045277e-02,+5.647002e+00,+3.199345e-02,-1.176182e-03,-2.117898e-02,-4.793869e-03,-7.409434e-03,-9.974252e-03,+1.191758e+00,-2.492966e-02,-5.903261e-03,+1.312314e-02,+2.162658e+01,+1.212928e+01,+3.785734e+01,+1.614097e+01,+1.263401e-02,+2.233019e-02,+1.597476e-02,+2.613212e-02,+2.061175e+03,
+1.370000e+00,+0.000000e+00,+1.160003e+00,-2.361429e-03,+3.513258e+00,+1.079151e-02,+5.659018e+00,+3.181921e-02,-1.217061e-03,-2.124858e-02,-4.894626e-03,-6.776873e-03,-1.085651e-02,+1.247468e+00,-2.536419e-02,-6.009083e-03,+1.334602e-02,+2.242766e+01,+1.234488e+01,+3.902601e+01,+1.682079e+01,+1.263549e-02,+2.231948e-02,+1.596741e-02,+2.615340e-02,+2.067312e+03,
+1.380000e+00,+0.000000e+00,+1.195504e+00,-2.324812e-03,+3.569980e+00,+1.113222e-02,+5.670812e+00,+3.210251e-02,-1.258732e-03,-2.131205e-02,-4.920211e-03,-6.192431e-03,-1.168647e-02,+1.301093e+00,-2.579329e-02,-6.113041e-03,+1.356721e-02,+2.323480e+01,+1.256740e+01,+4.020249e+01,+1.749916e+01,+1.263617e-02,+2.231449e-02,+1.596060e-02,+2.617247e-02,+2.073060e+03,
+1.390000e+00,+0.000000e+00,+1.231572e+00,-2.286585e-03,+3.626820e+00,+1.147625e-02,+5.682167e+00,+3.263212e-02,-1.300578e-03,-2.136989e-02,-4.898199e-03,-5.652789e-03,-1.247284e-02,+1.352823e+00,-2.621696e-02,-6.215070e-03,+1.378682e-02,+2.404765e+01,+1.279554e+01,+4.138668e+01,+1.817666e+01,+1.263523e-02,+2.231496e-02,+1.595421e-02,+2.618967e-02,+2.078416e+03,
+1.400000e+00,+0.000000e+00,+1.268208e+00,-2.246875e-03,+3.683772e+00,+1.182487e-02,+5.693053e+00,+3.410883e-02,-1.342212e-03,-2.142253e-02,-4.846910e-03,-5.152623e-03,-1.322777e-02,+1.402815e+00,-2.663528e-02,-6.315197e-03,+1.400489e-02,+2.486590e+01,+1.302823e+01,+4.257843e+01,+1.885374e+01,+1.263223e-02,+2.232000e-02,+1.594800e-02,+2.620546e-02,+2.083377e+03,
+1.410000e+00,+0.000000e+00,+1.305413e+00,-2.205595e-03,+3.740829e+00,+1.220010e-02,+5.702129e+00,+3.790512e-02,-1.383332e-03,-2.147000e-02,-4.761809e-03,-4.596360e-03,-1.405768e-02,+1.451198e+00,-2.704635e-02,-6.412467e-03,+1.422141e-02,+2.568895e+01,+1.326464e+01,+4.377840e+01,+1.953074e+01,+1.262382e-02,+2.232861e-02,+1.594191e-02,+2.622021e-02,+2.087559e+03,
+1.420000e+00,+0.000000e+00,+1.343187e+00,-2.162326e-03,+3.797968e+00,+1.260037e-02,+5.709164e+00,+4.024980e-02,-1.423656e-03,-2.151147e-02,-4.657432e-03,-3.955111e-03,-1.491109e-02,+1.498084e+00,-2.744618e-02,-6.504904e-03,+1.443637e-02,+2.651574e+01,+1.350409e+01,+4.498824e+01,+2.020782e+01,+1.260453e-02,+2.233993e-02,+1.593625e-02,+2.623398e-02,+2.091038e+03,
+1.430000e+00,+0.000000e+00,+1.381533e+00,-2.116756e-03,+3.855174e+00,+1.301129e-02,+5.715065e+00,+4.130570e-02,-1.463093e-03,-2.154620e-02,-4.550862e-03,-3.246891e-03,-1.573434e-02,+1.543564e+00,-2.783339e-02,-6.591857e-03,+1.464968e-02,+2.734552e+01,+1.374607e+01,+4.620860e+01,+2.088504e+01,+1.257441e-02,+2.235322e-02,+1.593125e-02,+2.624660e-02,+2.094061e+03,
+1.440000e+00,+0.000000e+00,+1.420449e+00,-2.068727e-03,+3.912439e+00,+1.342167e-02,+5.720316e+00,+4.141734e-02,-1.501683e-03,-2.157359e-02,-4.451520e-03,-2.487762e-03,-1.651561e-02,+1.587710e+00,-2.820793e-02,-6.673387e-03,+1.486116e-02,+2.817778e+01,+1.399018e+01,+4.743943e+01,+2.156240e+01,+1.253610e-02,+2.236786e-02,+1.592701e-02,+2.625785e-02,+2.096766e+03,
+1.450000e+00,+0.000000e+00,+1.459938e+00,-2.018200e-03,+3.969757e+00,+1.382405e-02,+5.725187e+00,+4.091801e-02,-1.539535e-03,-2.159321e-02,-4.363721e-03,-1.691589e-03,-1.725855e-02,+1.630579e+00,-2.857014e-02,-6.749781e-03,+1.507058e-02,+2.901215e+01,+1.423613e+01,+4.868026e+01,+2.223989e+01,+1.249277e-02,+2.238332e-02,+1.592361e-02,+2.626756e-02,+2.099236e+03,
+1.460000e+00,+0.000000e+00,+1.499999e+00,-1.965225e-03,+4.027126e+00,+1.421413e-02,+5.729835e+00,+4.006778e-02,-1.576782e-03,-2.160475e-02,-4.288617e-03,-8.704353e-04,-1.797079e-02,+1.672218e+00,-2.892034e-02,-6.821334e-03,+1.527767e-02,+2.984833e+01,+1.448369e+01,+4.993041e+01,+2.291743e+01,+1.244733e-02,+2.239919e-02,+1.592113e-02,+2.627559e-02,+2.101518e+03,
+1.470000e+00,+0.000000e+00,+1.540632e+00,-1.909905e-03,+4.084544e+00,+1.458985e-02,+5.734353e+00,+3.905063e-02,-1.613556e-03,-2.160799e-02,-4.225573e-03,-3.499829e-05,-1.865951e-02,+1.712665e+00,-2.925868e-02,-6.888266e-03,+1.548215e-02,+3.068605e+01,+1.473267e+01,+5.118908e+01,+2.359493e+01,+1.240209e-02,+2.241515e-02,+1.591964e-02,+2.628186e-02,+2.103643e+03,
+1.480000e+00,+0.000000e+00,+1.581838e+00,-1.852383e-03,+4.142009e+00,+1.495066e-02,+5.738792e+00,+3.798380e-02,-1.649980e-03,-2.160286e-02,-4.173080e-03,+8.050882e-04,-1.932994e-02,+1.751954e+00,-2.958516e-02,-6.950709e-03,+1.568374e-02,+3.152506e+01,+1.498289e+01,+5.245542e+01,+2.427225e+01,+1.235880e-02,+2.243101e-02,+1.591921e-02,+2.628632e-02,+2.105624e+03,
+1.490000e+00,+0.000000e+00,+1.623618e+00,-1.792823e-03,+4.199522e+00,+1.529690e-02,+5.743182e+00,+3.693698e-02,-1.686156e-03,-2.158933e-02,-4.129343e-03,+1.641110e-03,-1.998527e-02,+1.790111e+00,-2.989961e-02,-7.008720e-03,+1.588217e-02,+3.236511e+01,+1.523423e+01,+5.372857e+01,+2.494924e+01,+1.231862e-02,+2.244662e-02,+1.591989e-02,+2.628897e-02,+2.107468e+03,
+1.500000e+00,+0.000000e+00,+1.665972e+00,-1.731404e-03,+4.257081e+00,+1.562938e-02,+5.747533e+00,+3.594732e-02,-1.722165e-03,-2.156750e-02,-4.092618e-03,+2.465209e-03,-2.062697e-02,+1.827157e+00,-3.020180e-02,-7.062307e-03,+1.607719e-02,+3.320595e+01,+1.548654e+01,+5.500770e+01,+2.562573e+01,+1.228230e-02,+2.246193e-02,+1.592168e-02,+2.628985e-02,+2.109175e+03,
+1.510000e+00,+0.000000e+00,+1.708901e+00,-1.668281e-03,+4.314689e+00,+1.594853e-02,+5.752196e+00,+3.489285e-02,-1.758072e-03,-2.153736e-02,-4.059303e-03,+3.315164e-03,-2.126674e-02,+1.862190e+00,-3.049122e-02,-7.111368e-03,+1.626848e-02,+3.403873e+01,+1.573130e+01,+5.628337e+01,+2.629287e+01,+1.225036e-02,+2.247687e-02,+1.592466e-02,+2.628900e-02,+2.098204e+03,
+1.520000e+00,+0.000000e+00,+1.752404e+00,-1.603503e-03,+4.372341e+00,+1.625390e-02,+5.755957e+00,+3.382833e-02,-1.793907e-03,-2.149840e-02,-4.023711e-03,+4.223273e-03,-2.190922e-02,+1.894324e+00,-3.076660e-02,-7.155508e-03,+1.645559e-02,+3.485457e+01,+1.596067e+01,+5.754600e+01,+2.694173e+01,+1.222376e-02,+2.249118e-02,+1.592927e-02,+2.628596e-02,+2.087456e+03,
+1.530000e+00,+0.000000e+00,+1.796482e+00,-1.537121e-03,+4.430029e+00,+1.654550e-02,+5.759015e+00,+3.280211e-02,-1.829655e-03,-2.145015e-02,-3.982570e-03,+5.171476e-03,-2.254707e-02,+1.923708e+00,-3.102669e-02,-7.194320e-03,+1.663805e-02,+3.565374e+01,+1.617610e+01,+5.879515e+01,+2.757264e+01,+1.220345e-02,+2.250433e-02,+1.593604e-02,+2.627985e-02,+2.077142e+03,
+1.540000e+00,+0.000000e+00,+1.841135e+00,-1.469218e-03,+4.487748e+00,+1.682365e-02,+5.761501e+00,+3.184260e-02,-1.865269e-03,-2.139228e-02,-3.933995e-03,+6.142477e-03,-2.317549e-02,+1.950486e+00,-3.127039e-02,-7.227457e-03,+1.681547e-02,+3.643655e+01,+1.637887e+01,+6.003042e+01,+2.818600e+01,+1.219006e-02,+2.251593e-02,+1.594536e-02,+2.626992e-02,+2.067254e+03,
+1.550000e+00,+0.000000e+00,+1.886363e+00,-1.399907e-03,+4.545491e+00,+1.708881e-02,+5.763491e+00,+3.096170e-02,-1.900684e-03,-2.132466e-02,-3.877068e-03,+7.119496e-03,-2.379033e-02,+1.974797e+00,-3.149677e-02,-7.254636e-03,+1.698750e-02,+3.720328e+01,+1.657017e+01,+6.125141e+01,+2.878219e+01,+1.218387e-02,+2.252572e-02,+1.595738e-02,+2.625572e-02,+2.057774e+03,
+1.560000e+00,+0.000000e+00,+1.932166e+00,-1.329320e-03,+4.603255e+00,+1.734146e-02,+5.765024e+00,+3.016152e-02,-1.935820e-03,-2.124731e-02,-3.811491e-03,+8.086373e-03,-2.438745e-02,+1.996769e+00,-3.170509e-02,-7.275653e-03,+1.715378e-02,+3.795423e+01,+1.675106e+01,+6.245778e+01,+2.936159e+01,+1.218482e-02,+2.253363e-02,+1.597205e-02,+2.623712e-02,+2.048672e+03,
+1.570000e+00,+0.000000e+00,+1.978545e+00,-1.257617e-03,+4.661033e+00,+1.758212e-02,+5.766116e+00,+2.944195e-02,-1.970593e-03,-2.116042e-02,-3.737311e-03,+9.027930e-03,-2.496280e-02,+2.016522e+00,-3.189483e-02,-7.290394e-03,+1.731404e-02,+3.868971e+01,+1.692255e+01,+6.364922e+01,+2.992453e+01,+1.219264e-02,+2.253972e-02,+1.598917e-02,+2.621423e-02,+2.039919e+03,
+1.580000e+00,+0.000000e+00,+2.025499e+00,-1.184972e-03,+4.718823e+00,+1.781128e-02,+5.766765e+00,+2.880196e-02,-2.004916e-03,-2.106431e-02,-3.654723e-03,+9.930510e-03,-2.551258e-02,+2.034169e+00,-3.206567e-02,-7.298824e-03,+1.746802e-02,+3.941003e+01,+1.708560e+01,+6.482550e+01,+3.047133e+01,+1.220686e-02,+2.254411e-02,+1.600846e-02,+2.618734e-02,+2.031482e+03,
+1.590000e+00,+0.000000e+00,+2.073028e+00,-1.111578e-03,+4.776618e+00,+1.802946e-02,+5.766962e+00,+2.824172e-02,-2.038698e-03,-2.095943e-02,-3.563982e-03,+1.078251e-02,-2.603350e-02,+2.049815e+00,-3.221751e-02,-7.300985e-03,+1.761554e-02,+4.011554e+01,+1.724111e+01,+6.598643e+01,+3.100227e+01,+1.222689e-02,+2.254698e-02,+1.602953e-02,+2.615686e-02,+2.023331e+03,
+1.600000e+00,+0.000000e+00,+2.121134e+00,-1.037639e-03,+4.834415e+00,+1.823719e-02,+5.766689e+00,+2.776226e-02,-2.071850e-03,-2.084635e-02,-3.465396e-03,+1.157475e-02,-2.652297e-02,+2.063557e+00,-3.235044e-02,-7.296994e-03,+1.775645e-02,+4.080656e+01,+1.738994e+01,+6.713189e+01,+3.151761e+01,+1.225209e-02,+2.254853e-02,+1.605200e-02,+2.612324e-02,+2.015435e+03,
+1.610000e+00,+0.000000e+00,+2.169815e+00,-9.633642e-04,+4.892209e+00,+1.843502e-02,+5.765926e+00,+2.736382e-02,-2.104280e-03,-2.072569e-02,-3.359364e-03,+1.230044e-02,-2.697922e-02,+2.075486e+00,-3.246477e-02,-7.287045e-03,+1.789068e-02,+4.148343e+01,+1.753294e+01,+6.826182e+01,+3.201757e+01,+1.228171e-02,+2.254897e-02,+1.607548e-02,+2.608695e-02,+2.007764e+03,
+1.620000e+00,+0.000000e+00,+2.219072e+00,-8.889642e-04,+4.949994e+00,+1.862347e-02,+5.764658e+00,+2.703933e-02,-2.135903e-03,-2.059817e-02,-3.246420e-03,+1.295473e-02,-2.740114e-02,+2.085689e+00,-3.256096e-02,-7.271388e-03,+1.801818e-02,+4.214650e+01,+1.767088e+01,+6.937622e+01,+3.250236e+01,+1.231502e-02,+2.254850e-02,+1.609960e-02,+2.604849e-02,+2.000291e+03,
+1.630000e+00,+0.000000e+00,+2.268904e+00,-8.146492e-04,+5.007764e+00,+1.880301e-02,+5.762871e+00,+2.677687e-02,-2.166635e-03,-2.046450e-02,-3.127253e-03,+1.353392e-02,-2.778807e-02,+2.094247e+00,-3.263958e-02,-7.250302e-03,+1.813897e-02,+4.279608e+01,+1.780454e+01,+7.047515e+01,+3.297218e+01,+1.235128e-02,+2.254730e-02,+1.612405e-02,+2.600829e-02,+1.992992e+03,
+1.640000e+00,+0.000000e+00,+2.319313e+00,-7.406276e-04,+5.065516e+00,+1.897398e-02,+5.760565e+00,+2.655858e-02,-2.196400e-03,-2.032547e-02,-3.002677e-03,+1.403468e-02,-2.813953e-02,+2.101235e+00,-3.270131e-02,-7.224102e-03,+1.825310e-02,+4.343249e+01,+1.793463e+01,+7.155872e+01,+3.342721e+01,+1.238978e-02,+2.254551e-02,+1.614853e-02,+2.596678e-02,+1.985847e+03,
+1.650000e+00,+0.000000e+00,+2.370297e+00,-6.671082e-04,+5.123243e+00,+1.913657e-02,+5.757755e+00,+2.636947e-02,-2.225131e-03,-2.018188e-02,-2.873512e-03,+1.445369e-02,-2.845523e-02,+2.106727e+00,-3.274697e-02,-7.193159e-03,+1.836065e-02,+4.405606e+01,+1.806183e+01,+7.262706e+01,+3.386761e+01,+1.242991e-02,+2.254327e-02,+1.617280e-02,+2.592435e-02,+1.978841e+03,
+1.660000e+00,+0.000000e+00,+2.421856e+00,-5.943011e-04,+5.180941e+00,+1.929092e-02,+5.754468e+00,+2.620241e-02,-2.252768e-03,-2.003456e-02,-2.740417e-03,+1.478790e-02,-2.873521e-02,+2.110792e+00,-3.277756e-02,-7.157909e-03,+1.846174e-02,+4.466708e+01,+1.818674e+01,+7.368034e+01,+3.429357e+01,+1.247117e-02,+2.254068e-02,+1.619666e-02,+2.588133e-02,+1.971964e+03,
+1.670000e+00,+0.000000e+00,+2.473991e+00,-5.224177e-04,+5.238604e+00,+1.943718e-02,+5.750742e+00,+2.606352e-02,-2.279254e-03,-1.988438e-02,-2.603777e-03,+1.503534e-02,-2.898005e-02,+2.113496e+00,-3.279414e-02,-7.118835e-03,+1.855647e-02,+4.526585e+01,+1.830995e+01,+7.471873e+01,+3.470528e+01,+1.251314e-02,+2.253778e-02,+1.621998e-02,+2.583804e-02,+1.965209e+03,
+1.680000e+00,+0.000000e+00,+2.526701e+00,-4.516662e-04,+5.296229e+00,+1.957560e-02,+5.746614e+00,+2.596615e-02,-2.304538e-03,-1.973220e-02,-2.463738e-03,+1.519611e-02,-2.919105e-02,+2.114904e+00,-3.279785e-02,-7.076429e-03,+1.864499e-02,+4.585265e+01,+1.843196e+01,+7.574242e+01,+3.510290e+01,+1.255552e-02,+2.253463e-02,+1.624265e-02,+2.579476e-02,+1.958568e+03,
+1.690000e+00,+0.000000e+00,+2.579986e+00,-3.822463e-04,+5.353811e+00,+1.970659e-02,+5.742116e+00,+2.592457e-02,-2.328570e-03,-1.957889e-02,-2.320357e-03,+1.527299e-02,-2.937027e-02,+2.115078e+00,-3.278980e-02,-7.031189e-03,+1.872743e-02,+4.642777e+01,+1.855324e+01,+7.675162e+01,+3.548665e+01,+1.259801e-02,+2.253124e-02,+1.626461e-02,+2.575175e-02,+1.952034e+03,
+1.700000e+00,+0.000000e+00,+2.633845e+00,-3.143417e-04,+5.411346e+00,+1.983066e-02,+5.737274e+00,+2.594793e-02,-2.351300e-03,-1.942526e-02,-2.173813e-03,+1.527119e-02,-2.952033e-02,+2.114078e+00,-3.277113e-02,-6.983604e-03,+1.880393e-02,+4.699147e+01,+1.867418e+01,+7.774654e+01,+3.585674e+01,+1.264030e-02,+2.252761e-02,+1.628581e-02,+2.570920e-02,+1.945598e+03,
+1.710000e+00,+0.000000e+00,+2.688279e+00,-2.481157e-04,+5.468832e+00,+1.994833e-02,+5.732115e+00,+2.603078e-02,-2.372684e-03,-1.927207e-02,-2.024557e-03,+1.519715e-02,-2.964397e-02,+2.111962e+00,-3.274289e-02,-6.934117e-03,+1.887465e-02,+4.754399e+01,+1.879512e+01,+7.872747e+01,+3.621337e+01,+1.268212e-02,+2.252376e-02,+1.630626e-02,+2.566729e-02,+1.939251e+03,
+1.720000e+00,+0.000000e+00,+2.743286e+00,-1.837103e-04,+5.526266e+00,+2.006002e-02,+5.726663e+00,+2.615373e-02,-2.392685e-03,-1.912000e-02,-1.873359e-03,+1.505708e-02,-2.974345e-02,+2.108787e+00,-3.270599e-02,-6.883108e-03,+1.893978e-02,+4.808554e+01,+1.891637e+01,+7.969467e+01,+3.655678e+01,+1.272316e-02,+2.251969e-02,+1.632595e-02,+2.562616e-02,+1.932987e+03,
+1.730000e+00,+0.000000e+00,+2.798866e+00,-1.212498e-04,+5.583643e+00,+2.016597e-02,+5.720960e+00,+2.629402e-02,-2.411274e-03,-1.896970e-02,-1.721180e-03,+1.485585e-02,-2.982038e-02,+2.104609e+00,-3.266134e-02,-6.830928e-03,+1.899948e-02,+4.861635e+01,+1.903815e+01,+8.064843e+01,+3.688720e+01,+1.276322e-02,+2.251537e-02,+1.634494e-02,+2.558592e-02,+1.926805e+03,
+1.740000e+00,+0.000000e+00,+2.855020e+00,-6.084607e-05,+5.640963e+00,+2.026627e-02,+5.715055e+00,+2.644066e-02,-2.428436e-03,-1.882176e-02,-1.568880e-03,+1.459702e-02,-2.987598e-02,+2.099480e+00,-3.260987e-02,-6.777961e-03,+1.905395e-02,+4.913661e+01,+1.916066e+01,+8.158905e+01,+3.720488e+01,+1.280217e-02,+2.251082e-02,+1.636325e-02,+2.554667e-02,+1.920708e+03,
+1.750000e+00,+0.000000e+00,+2.911745e+00,-2.601288e-06,+5.698223e+00,+2.036105e-02,+5.709007e+00,+2.660129e-02,-2.444159e-03,-1.867673e-02,-1.416961e-03,+1.428394e-02,-2.991156e-02,+2.093452e+00,-3.255255e-02,-6.724602e-03,+1.910335e-02,+4.964651e+01,+1.928405e+01,+8.251678e+01,+3.751007e+01,+1.283999e-02,+2.250600e-02,+1.638095e-02,+2.550846e-02,+1.914699e+03,
+1.760000e+00,+0.000000e+00,+2.969042e+00,+5.339372e-05,+5.755422e+00,+2.045059e-02,+5.702857e+00,+2.679508e-02,-2.458440e-03,-1.853515e-02,-1.265561e-03,+1.392120e-02,-2.992887e-02,+2.086573e+00,-3.249028e-02,-6.671213e-03,+1.914785e-02,+5.014626e+01,+1.940842e+01,+8.343189e+01,+3.780303e+01,+1.287674e-02,+2.250091e-02,+1.639810e-02,+2.547137e-02,+1.908782e+03,
+1.770000e+00,+0.000000e+00,+3.026911e+00,+1.070647e-04,+5.812559e+00,+2.053534e-02,+5.696632e+00,+2.704196e-02,-2.471273e-03,-1.839746e-02,-1.114666e-03,+1.351544e-02,-2.993033e-02,+2.078893e+00,-3.242388e-02,-6.618127e-03,+1.918763e-02,+5.063603e+01,+1.953386e+01,+8.433461e+01,+3.808405e+01,+1.291244e-02,+2.249553e-02,+1.641476e-02,+2.543545e-02,+1.902954e+03,
+1.780000e+00,+0.000000e+00,+3.085350e+00,+1.583597e-04,+5.869633e+00,+2.061592e-02,+5.690343e+00,+2.735135e-02,-2.482656e-03,-1.826408e-02,-9.643865e-04,+1.307476e-02,-2.991874e-02,+2.070457e+00,-3.235411e-02,-6.565633e-03,+1.922285e-02,+5.111600e+01,+1.966040e+01,+8.522521e+01,+3.835338e+01,+1.294707e-02,+2.248985e-02,+1.643100e-02,+2.540072e-02,+1.897209e+03,
+1.790000e+00,+0.000000e+00,+3.144360e+00,+2.072511e-04,+5.926644e+00,+2.069290e-02,+5.683988e+00,+2.770923e-02,-2.492589e-03,-1.813529e-02,-8.151327e-04,+1.260692e-02,-2.989659e-02,+2.061308e+00,-3.228157e-02,-6.513936e-03,+1.925370e-02,+5.158632e+01,+1.978807e+01,+8.610396e+01,+3.861130e+01,+1.298053e-02,+2.248388e-02,+1.644684e-02,+2.536719e-02,+1.891541e+03,
+1.800000e+00,+0.000000e+00,+3.203939e+00,+2.537320e-04,+5.983590e+00,+2.076664e-02,+5.677569e+00,+2.808640e-02,-2.501079e-03,-1.801135e-02,-6.675834e-04,+1.211746e-02,-2.986538e-02,+2.051491e+00,-3.220671e-02,-6.463171e-03,+1.928037e-02,+5.204715e+01,+1.991687e+01,+8.697116e+01,+3.885808e+01,+1.301274e-02,+2.247763e-02,+1.646231e-02,+2.533487e-02,+1.885944e+03,
+1.810000e+00,+0.000000e+00,+3.264087e+00,+2.978073e-04,+6.040472e+00,+2.083728e-02,+5.671104e+00,+2.845907e-02,-2.508139e-03,-1.789246e-02,-5.223694e-04,+1.160931e-02,-2.982565e-02,+2.041044e+00,-3.212996e-02,-6.413486e-03,+1.930299e-02,+5.249865e+01,+2.004678e+01,+8.782709e+01,+3.909400e+01,+1.304362e-02,+2.247110e-02,+1.647742e-02,+2.530374e-02,+1.880420e+03,
+1.820000e+00,+0.000000e+00,+3.324803e+00,+3.394876e-04,+6.097289e+00,+2.090486e-02,+5.664627e+00,+2.882975e-02,-2.513790e-03,-1.777878e-02,-3.796573e-04,+1.108406e-02,-2.977760e-02,+2.030008e+00,-3.205187e-02,-6.365081e-03,+1.932171e-02,+5.294097e+01,+2.017778e+01,+8.867200e+01,+3.931932e+01,+1.307325e-02,+2.246430e-02,+1.649217e-02,+2.527378e-02,+1.874975e+03,
+1.830000e+00,+0.000000e+00,+3.386087e+00,+3.787891e-04,+6.154041e+00,+2.096955e-02,+5.658169e+00,+2.922346e-02,-2.518050e-03,-1.767049e-02,-2.390248e-04,+1.054449e-02,-2.972172e-02,+2.018417e+00,-3.197293e-02,-6.318140e-03,+1.933665e-02,+5.337428e+01,+2.030982e+01,+8.950611e+01,+3.953431e+01,+1.310176e-02,+2.245724e-02,+1.650659e-02,+2.524496e-02,+1.869613e+03,
+1.840000e+00,+0.000000e+00,+3.447939e+00,+4.157396e-04,+6.210728e+00,+2.103177e-02,+5.651742e+00,+2.966913e-02,-2.520932e-03,-1.756769e-02,-9.977014e-05,+9.996338e-03,-2.965930e-02,+2.006309e+00,-3.189356e-02,-6.272804e-03,+1.934796e-02,+5.379873e+01,+2.044287e+01,+9.032963e+01,+3.973924e+01,+1.312930e-02,+2.244992e-02,+1.652069e-02,+2.521727e-02,+1.864336e+03,
+1.850000e+00,+0.000000e+00,+3.510356e+00,+4.503882e-04,+6.267350e+00,+2.109214e-02,+5.645343e+00,+3.018546e-02,-2.522442e-03,-1.747043e-02,+3.860479e-05,+9.447971e-03,-2.959233e-02,+1.993715e+00,-3.181417e-02,-6.229181e-03,+1.935580e-02,+5.421448e+01,+2.057687e+01,+9.114277e+01,+3.993437e+01,+1.315594e-02,+2.244234e-02,+1.653450e-02,+2.519066e-02,+1.859139e+03,
+1.860000e+00,+0.000000e+00,+3.573340e+00,+4.828100e-04,+6.323908e+00,+2.115128e-02,+5.638961e+00,+3.076000e-02,-2.522587e-03,-1.737867e-02,+1.760427e-04,+8.907824e-03,-2.952268e-02,+1.980667e+00,-3.173496e-02,-6.187292e-03,+1.936038e-02,+5.462167e+01,+2.071177e+01,+9.194577e+01,+4.011996e+01,+1.318165e-02,+2.243453e-02,+1.654805e-02,+2.516510e-02,+1.854014e+03,
+1.870000e+00,+0.000000e+00,+3.636889e+00,+5.131018e-04,+6.380402e+00,+2.120953e-02,+5.632582e+00,+3.135435e-02,-2.521374e-03,-1.729229e-02,+3.119088e-04,+8.381334e-03,-2.945121e-02,+1.967197e+00,-3.165601e-02,-6.147075e-03,+1.936186e-02,+5.502042e+01,+2.084752e+01,+9.273885e+01,+4.029625e+01,+1.320638e-02,+2.242652e-02,+1.656137e-02,+2.514052e-02,+1.848959e+03,
+1.880000e+00,+0.000000e+00,+3.701003e+00,+5.413708e-04,+6.436832e+00,+2.126691e-02,+5.626218e+00,+3.193481e-02,-2.518822e-03,-1.721115e-02,+4.454326e-04,+7.869711e-03,-2.937762e-02,+1.953333e+00,-3.157739e-02,-6.108490e-03,+1.936041e-02,+5.541088e+01,+2.098408e+01,+9.352227e+01,+4.046348e+01,+1.323010e-02,+2.241835e-02,+1.657448e-02,+2.511686e-02,+1.843976e+03,
+1.890000e+00,+0.000000e+00,+3.765681e+00,+5.677237e-04,+6.493197e+00,+2.132330e-02,+5.619900e+00,+3.250019e-02,-2.514954e-03,-1.713511e-02,+5.763482e-04,+7.371466e-03,-2.930129e-02,+1.939101e+00,-3.149933e-02,-6.071566e-03,+1.935620e-02,+5.579317e+01,+2.112138e+01,+9.429621e+01,+4.062189e+01,+1.325290e-02,+2.241005e-02,+1.658740e-02,+2.509406e-02,+1.839072e+03,
