,timeStamp,x,y,yaw
1,0.0,0.0,0.0,0.0
2,0.09334492683410645,-1.5497207641601562e-05,0.00020694732666015625,-0.0016297731059033982
3,0.19257402420043945,1.2636184692382812e-05,-4.673004150390625e-05,-0.0003550031623700961
4,0.29271578788757324,-9.5367431640625e-07,7.212162017822266e-05,-0.0008822184016654966
5,0.39490222930908203,-0.00010347366333007812,0.00026738643646240234,-0.001981280796775897
6,0.492598295211792,-1.7881393432617188e-05,-6.0558319091796875e-05,0.00038075335499770935
7,0.5925626754760742,4.0531158447265625e-06,-1.9311904907448607e-05,-0.00022402189736439593
8,0.692692756652832,-0.00010514259338378906,0.0001035928726196289,-0.0008015005535609021
9,0.7925341129302979,-6.318092346191406e-05,-3.504753112792969e-05,-8.40009103144912e-05
10,0.8925442695617676,5.7220458984375e-06,-0.0001577138900756836,0.0006010804695301963
11,0.9924666881561279,9.775161743164062e-06,-3.898143768310547e-05,0.0004946587722745033
12,1.0925559997558594,0.0009775161743164062,0.0003305673599243164,-0.004890316106985801
13,1.1926074028015137,0.010284900665283203,0.00080382823944114,-0.004407784058464703
14,1.2925853729248047,0.028923749923706055,0.0017751455307006836,-0.0066658066661196
15,1.3927888870239258,0.05868077278137207,0.0027480125427246094,-0.005658926823693997
16,1.4924836158752441,0.0992269515991211,0.00349581241607666,-0.00020824064356289584
17,1.5924937725067139,0.15124940872192383,0.005151033401489258,0.0044281261817107065
18,1.6925859451293945,0.20995402336120605,0.00724673271179177,0.007737476896842496
19,1.7926576137542725,0.2760477066040039,0.00917816162109375,0.011721925379670109
20,1.89259672164917,0.35429763793945357,0.011903166770935059,0.015717948640445498
21,1.9926674365997314,0.44288516044616655,0.014350295066833496,0.016027317638164007
22,2.092515230178833,0.5357446670532222,0.018242955207824707,0.018572288114849303
23,2.192427635192871,0.6186649799346924,0.02132856845855713,0.02187515005123171
24,2.2924652099609375,0.7078282833099365,0.024988532066345215,0.024881052994239303
25,2.3925158977508545,0.8033530712127686,0.02831864356994629,0.02806500763297841
26,2.492682933807373,0.8885500431060791,0.03225672245025635,0.0334730871378201
27,2.5925326347351074,0.9736278057098389,0.039010882377624734,0.0402585173060421
28,2.692492961883545,1.0578198432922363,0.04626929759979248,0.0494912146691839
29,2.792534828186035,1.1401534080505376,0.05409705638885498,0.0612230847713371
30,2.8925745487213135,1.2203879356384277,0.0631178617477417,0.0729034644959776
31,2.9925644397735596,1.299375891685486,0.07315099239349365,0.0929934097028071
32,3.092606544494629,1.3775568008422856,0.08652627468109131,0.1157592935052613
33,3.192559003829956,1.4551995992660522,0.10373437404632568,0.1400845548440542
34,3.292708158493042,1.531260132789612,0.12191390991210938,0.16325204320837922
35,3.392503261566162,1.6049395799636839,0.1418466567993164,0.1893275355789324
36,3.492657423019409,1.6767830848693848,0.16382420063018777,0.21694565873238142
37,3.5926408767700195,1.7480626106262207,0.18641746044158936,0.24936132352377938
38,3.6956121921539307,1.8178443908691408,0.21075761318206787,0.2746262358856465
39,3.7928061485290527,1.8876702785491943,0.2391355037689209,0.3063904688226832
40,3.8928921222686768,1.955788493156433,0.26959705352783203,0.3365770202951072
41,3.9927000999450684,2.0216845273971558,0.30120694637298584,0.3650551765248219
42,4.09514856338501,2.085012674331665,0.33379256725311257,0.3954296016162279
43,4.192436456680298,2.1466811895370483,0.3680199384689331,0.4221319907883127
44,4.29266881942749,2.208274245262146,0.40233874320983887,0.4483624751122449
45,4.392493009567261,2.2684212923049927,0.438390851020813,0.4716930609238793
46,4.492576599121094,2.326405644416809,0.47784745693206787,0.4968777880068284
47,4.592684507369995,2.384425938129425,0.5178234577178954,0.5270578230256798
48,4.6927101612091064,2.439182996749878,0.559253990650177,0.5540950758877378
49,4.792469024658203,2.4914270639419556,0.6002553105354309,0.5790001233785645
50,4.892709016799927,2.542414128780365,0.6407608985900879,0.6033219286624135
51,4.9926228523254395,2.5908849835395813,0.6784248948097229,0.617592623138543
52,5.092540740966797,2.637754440307617,0.717889130115509,0.645153782079923
53,5.192425966262817,2.682193160057068,0.7602065205574036,0.6681963216173391
54,5.292566299438477,2.7267828583717346,0.8031094670295715,0.6867254244738639
55,5.392648220062256,2.7694321870803833,0.8467225432395935,0.7054047630794686
56,5.492985010147095,2.8058935701847076,0.8894186019897461,0.7252730189619208
57,5.593332767486572,2.8456038534641266,0.929832935333252,0.7364612635696131
58,5.692546606063843,2.887095719575882,0.9685360789299011,0.741735183380212
59,5.792640686035156,2.9281953871250153,1.0068439245224,0.744360873262011
