time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+1.00000000e-01,+0.00000000e+00,-5.40315814e-04,-3.53209151e-06,+8.82277735e-03,+5.76163247e-05,+1.81227472e-01,+2.58012778e-03,-7.08340216e-08,-1.35653440e-05,-1.10912590e-05,-2.51415298e-03,-1.34234523e+00,+0.00000000e+00,-1.41979020e-03,+4.02634988e-06,+1.42784290e-03,-1.24471024e-02,+8.93182537e-04,-1.20258188e-02,+1.30630819e-03,+1.77047032e-02,+1.64079056e-02,+1.77187133e-02,+1.64221276e-02,+5.55198946e+01,+1,+2.37425123e-01,+6.18021099e+00,+2.50536396e-04,+5.01072791e-04,-8.26900268e-01,-3.43581147e+00,
+1.10000000e-01,+0.00000000e+00,-5.06515199e-04,-8.61653169e-06,+1.04343665e-02,+8.32415930e-05,+1.33411871e-01,+2.30381216e-03,-2.00924378e-07,-4.07609093e-05,-1.26697336e-05,-2.88574026e-03,-1.44428772e+00,-1.90285452e+00,-1.30934775e-03,+1.92148536e-06,+1.31319072e-03,-2.10135260e-02,-7.43387447e-03,-2.04694641e-02,-6.90083330e-03,+1.74736607e-02,+1.60506638e-02,+1.75014584e-02,+1.60788461e-02,+4.19169911e+01,+1,+2.82739391e-01,+6.79972441e+00,+3.55295835e-04,+7.10591671e-04,-1.04319020e+00,-3.64220215e+00,
+1.20000000e-01,+0.00000000e+00,-4.59064243e-04,-1.40090637e-05,+1.15329563e-02,+1.05386849e-04,+8.03124437e-02,+1.90884409e-03,-3.34923885e-07,-7.05261520e-05,-1.07724001e-05,-3.02792680e-03,-1.55758267e+00,-1.95429949e+00,-1.22835723e-03,-4.93947091e-07,+1.22736934e-03,-2.71138127e-02,-1.33859093e-02,-2.64801199e-02,-1.27563878e-02,+1.73646531e-02,+1.58305215e-02,+1.74051090e-02,+1.58715098e-02,+2.65646603e+01,+1,+3.31228842e-01,+7.41945829e+00,+4.87611315e-04,+9.75222630e-04,-1.19493380e+00,-3.56583915e+00,
+1.30000000e-01,+0.00000000e+00,-4.02718109e-04,-1.92590402e-05,+1.20915368e-02,+1.22976145e-04,+2.67745075e-02,+1.41715632e-03,-4.55342347e-07,-1.00576654e-04,-8.12858017e-06,-2.94735717e-03,-1.39742683e+00,-1.94945273e+00,-1.16866564e-03,-3.06987053e-06,+1.16252590e-03,-3.05353278e-02,-1.68066979e-02,-2.98518306e-02,-1.61229136e-02,+1.73271316e-02,+1.56960484e-02,+1.73776329e-02,+1.57472067e-02,+1.13402055e+01,+1,+3.82745648e-01,+8.03942480e+00,+6.51085471e-04,+1.30217094e-03,-1.27886194e+00,-3.30810921e+00,
+1.40000000e-01,+0.00000000e+00,-3.42415345e-04,-2.39661849e-05,+1.21267324e-02,+1.35285523e-04,-2.32615487e-02,+8.78581037e-04,-5.50848052e-07,-1.28819365e-04,-4.12724481e-06,-2.67348824e-03,-1.24890317e+00,-1.91255910e+00,-1.12360911e-03,-5.64268683e-06,+1.11232374e-03,-3.13977371e-02,-1.78112623e-02,-3.07085802e-02,-1.71176136e-02,+1.73174404e-02,+1.56015452e-02,+1.73744818e-02,+1.56593623e-02,-2.51803006e+00,+1,+4.37148586e-01,+8.65963588e+00,+8.49328381e-04,+1.69865676e-03,-1.29841637e+00,-2.94606152e+00,
+1.50000000e-01,+0.00000000e+00,-2.82810323e-04,-2.78132465e-05,+1.16904415e-02,+1.42066835e-04,-6.66701726e-02,+3.27381539e-04,-6.06569464e-07,-1.53523112e-04,+1.14618060e-06,-2.24792145e-03,-1.13228604e+00,-1.84120610e+00,-1.08884178e-03,-8.05266723e-06,+1.07273644e-03,-3.00314064e-02,-1.67161175e-02,-2.93790375e-02,-1.60552445e-02,+1.73074408e-02,+1.55162152e-02,+1.73672184e-02,+1.55768626e-02,-1.42418452e+01,+1,+4.94301838e-01,+9.28010312e+00,+1.08593025e-03,+2.17186050e-03,-1.26140891e+00,-2.53582036e+00,
+1.60000000e-01,+0.00000000e+00,-2.27911588e-04,-3.05807706e-05,+1.08609184e-02,+1.43354519e-04,-1.01280186e-01,-2.17016560e-04,-6.10869027e-07,-1.73405849e-04,+7.09235367e-06,-1.71791012e-03,-1.04343215e+00,-1.72820910e+00,-1.06208141e-03,-1.01597555e-05,+1.04176190e-03,-2.68902102e-02,-1.39595447e-02,-2.63120127e-02,-1.33700847e-02,+1.72839386e-02,+1.54244028e-02,+1.73428386e-02,+1.54842289e-02,-2.34127089e+01,+1,+5.54074270e-01,+9.90083775e+00,+1.36443688e-03,+2.72887375e-03,-1.17824146e+00,-2.11684078e+00,
+1.70000000e-01,+0.00000000e+00,-1.80834889e-04,-3.21517783e-05,+9.73274351e-03,+1.39310062e-04,-1.25952877e-01,-7.43996789e-04,-5.57464993e-07,-1.87665639e-04,+1.32845233e-05,-1.13149968e-03,-9.58281652e-01,-1.56424439e+00,-1.04244828e-03,-1.18553736e-05,+1.01873754e-03,-2.24871517e-02,-1.00405070e-02,-2.20126330e-02,-9.55282020e-03,+1.72441737e-02,+1.53216993e-02,+1.72991132e-02,+1.53775730e-02,-2.98825870e+01,+1,+6.16339036e-01,+1.05218506e+01,+1.68832803e-03,+3.37665607e-03,-1.06055131e+00,-1.71574148e+00,
+1.80000000e-01,+0.00000000e+00,-1.43676270e-04,-3.25078495e-05,+8.40677064e-03,+1.30228710e-04,-1.40523775e-01,-1.23614525e-03,-4.43946387e-07,-1.95967316e-04,+1.92525508e-05,-5.33404432e-04,-8.13290579e-01,-1.33806897e+00,-1.02980099e-03,-1.30688017e-05,+1.00366339e-03,-1.73430343e-02,-5.46511919e-03,-1.69914715e-02,-5.09939452e-03,+1.71908080e-02,+1.52102008e-02,+1.72394269e-02,+1.52596972e-02,-3.37151811e+01,+1,+6.80973420e-01,+1.11431519e+01,+2.06099911e-03,+4.12199821e-03,-9.20150547e-01,-1.34938802e+00,
+1.90000000e-01,+0.00000000e+00,-1.17496760e-04,-3.17169567e-05,+6.98118187e-03,+1.16569621e-04,-1.45650236e-01,-1.67558646e-03,-2.73208874e-07,-1.98393807e-04,+2.44456021e-05,+3.78098571e-05,-2.25446054e-01,-1.03676160e+00,-1.02425204e-03,-1.37681615e-05,+9.96715722e-04,-1.19433770e-02,-7.07243466e-04,-1.17237184e-02,-4.73397550e-04,+1.71281198e-02,+1.50946315e-02,+1.71688453e-02,+1.51361009e-02,-3.51381498e+01,+1,+7.47858871e-01,+1.17647513e+01,+2.48574618e-03,+4.97149237e-03,-7.68205005e-01,-1.02730834e+00,
+2.00000000e-01,+0.00000000e+00,-1.02401418e-04,-2.99161214e-05,+5.54436027e-03,+9.89634707e-05,-1.42603495e-01,-2.04556592e-03,-5.46722094e-08,-1.95374742e-04,+2.80933003e-05,+5.51577351e-04,+1.32316141e+00,-6.47206023e-01,-1.02589354e-03,-1.39570734e-05,+9.97979392e-04,-6.70503795e-03,+3.82280060e-03,-6.61800732e-03,+3.92410698e-03,+1.70598298e-02,+1.49799376e-02,+1.70918527e-02,+1.50124840e-02,-3.44992460e+01,+1,+8.16881152e-01,+1.23866578e+01,+2.96575474e-03,+5.93150948e-03,-6.14609974e-01,-7.53570091e-01,
+2.10000000e-01,+0.00000000e+00,-9.76906279e-05,-2.72916522e-05,+4.16981845e-03,+7.81130256e-05,-1.33067411e-01,-2.34349545e-03,+1.94835106e-07,-1.87602225e-04,+2.97940896e-05,+9.85910676e-04,+1.49300298e+00,-1.61002322e-01,-1.03468605e-03,-1.36690554e-05,+1.00734793e-03,-1.95605967e-03,+7.80247187e-03,-1.99599239e-03,+7.77821343e-03,+1.69882869e-02,+1.48702268e-02,+1.70114769e-02,+1.48936298e-02,-3.22272151e+01,+1,+8.87930539e-01,+1.30088797e+01,+3.50409174e-03,+7.00818348e-03,-4.67540866e-01,-5.28248057e-01,
+2.20000000e-01,+0.00000000e+00,-1.02055215e-04,-2.40604524e-05,+2.91313952e-03,+5.47145467e-05,-1.18942095e-01,-2.57133598e-03,+4.57356262e-07,-1.75944660e-04,+2.96801964e-05,+1.32752874e-03,+1.42540518e+00,+4.15009679e-01,-1.05045606e-03,-1.29616713e-05,+1.02453271e-03,+2.06293738e-03,+1.10161993e-02,+1.90935976e-03,+1.08802119e-02,+1.69145854e-02,+1.47685055e-02,+1.69293538e-02,+1.47831141e-02,-2.87940154e+01,+1,+9.60902026e-01,+1.36314245e+01,+4.10370091e-03,+8.20740181e-03,-3.33165568e-01,-3.48584813e-01,
+2.30000000e-01,+0.00000000e+00,-1.13788566e-04,-2.04515003e-05,+1.81013406e-03,+2.94655349e-05,-1.02251340e-01,-2.71931911e-03,+7.17151805e-07,-1.61360073e-04,+2.81164244e-05,+1.57171258e-03,+1.42049135e+00,+1.04117670e+00,-1.07294316e-03,-1.19085564e-05,+1.04912605e-03,+5.21556425e-03,+1.33499953e-02,+4.96946220e-03,+1.31206784e-02,+1.68391048e-02,+1.46766363e-02,+1.68462600e-02,+1.46832460e-02,-2.47272613e+01,+1,+1.03569552e+00,+1.42542988e+01,+4.76740094e-03,+9.53480187e-03,-2.15434538e-01,-2.09845523e-01,
+2.40000000e-01,+0.00000000e+00,-1.31004270e-04,-1.66869181e-05,+8.77348223e-04,+3.23062149e-06,-8.47823215e-02,-2.77583989e-03,+9.60771083e-07,-1.44812811e-04,+2.52707978e-05,+1.72161752e-03,+1.44144428e+00,+1.63210682e+00,-1.10182607e-03,-1.05908934e-05,+1.08064428e-03,+7.48009438e-03,+1.47766969e-02,+7.16340473e-03,+1.44740737e-02,+1.67619088e-02,+1.45953589e-02,+1.67625237e-02,+1.45950715e-02,-2.04879493e+01,+1,+1.11221601e+00,+1.48775085e+01,+5.49788643e-03,+1.09957729e-02,-1.16116916e-01,-1.06113578e-01,
+2.50000000e-01,+0.00000000e+00,-1.51827922e-04,-1.29664158e-05,+1.15297071e-04,-2.32041152e-05,-6.79503969e-02,-2.75627300e-03,+1.17595435e-06,-1.27204962e-04,+2.13307724e-05,+1.78613284e-03,+1.47547965e+00,+2.07096852e+00,-1.13673424e-03,-9.09023541e-06,+1.11855377e-03,+8.91539222e-03,+1.53473809e-02,+8.54879329e-03,+1.49915029e-02,+1.66830097e-02,+1.45244656e-02,+1.66783019e-02,+1.45185505e-02,-1.64340403e+01,+1,+1.19037364e+00,+1.55010590e+01,+6.29773067e-03,+1.25954613e-02,-3.51772303e-02,-3.10985627e-02,
+2.60000000e-01,+0.00000000e+00,-1.74546183e-04,-9.45834982e-06,-4.87702545e-04,-4.91340559e-05,-5.27788550e-02,-2.66576127e-03,+1.35228154e-06,-1.09329185e-04,+1.65327319e-05,+1.77794102e-03,+1.51607570e+00,+2.26114566e+00,-1.17725953e-03,-7.48347036e-06,+1.16229259e-03,+9.63565530e-03,+1.51737808e-02,+9.23772580e-03,+1.47831956e-02,+1.66025815e-02,+1.44631550e-02,+1.65938052e-02,+1.44529305e-02,-1.28223537e+01,+1,+1.27008370e+00,+1.61249547e+01,+7.16938940e-03,+1.42166456e-02,+2.87855034e-02,+2.12942046e-02,
+2.70000000e-01,+0.00000000e+00,-1.97710080e-04,-6.29417782e-06,-9.51624656e-04,-7.39168821e-05,-3.99042077e-02,-2.51231370e-03,+1.48168511e-06,-9.18395401e-05,+1.11404422e-05,+1.71178948e-03,+1.55901514e+00,+2.18394791e+00,-1.22295988e-03,-5.83926867e-06,+1.21128135e-03,+9.78720576e-03,+1.44074553e-02,+9.37386448e-03,+1.39983178e-02,+1.65210516e-02,+1.44103713e-02,+1.65094056e-02,+1.43971054e-02,-9.81066282e+00,+1,+1.35126651e+00,+1.67491998e+01,+8.11520524e-03,+1.58629603e-02,+7.80952733e-02,+5.65990268e-02,
+2.80000000e-01,+0.00000000e+00,-2.20193268e-04,-3.56655583e-06,-1.30101199e-03,-9.69822568e-05,-2.96084221e-02,-2.30395911e-03,+1.55868915e-06,-7.52388708e-05,+5.42080570e-06,+1.60292913e-03,+1.54030331e+00,+1.90463938e+00,-1.27335812e-03,-4.21570037e-06,+1.26492672e-03,+9.52880900e-03,+1.32195854e-02,+9.11302306e-03,+1.28052695e-02,+1.64390952e-02,+1.43650431e-02,+1.64256515e-02,+1.43498786e-02,-7.46612214e+00,+1,+1.43384719e+00,+1.73737978e+01,+9.13741229e-03,+1.76930688e-02,+1.15587111e-01,+7.95843177e-02,
+2.90000000e-01,+0.00000000e+00,-2.41210015e-04,-1.33055142e-06,-1.56169503e-03,-1.17833929e-04,-2.18745330e-02,-2.04888036e-03,+1.58047569e-06,-5.98804429e-05,-3.66536428e-07,+1.46583892e-03,+1.50082552e+00,+1.52402221e+00,-1.32793969e-03,-2.65899256e-06,+1.32262171e-03,+9.01511823e-03,+1.17824620e-02,+8.60690508e-03,+1.13734868e-02,+1.63575715e-02,+1.43262229e-02,+1.63432298e-02,+1.43101284e-02,-5.77950588e+00,+1,+1.51775545e+00,+1.79987519e+01,+1.02381405e-02,+1.97051107e-02,+1.44230714e-01,+9.41540944e-02,
+3.00000000e-01,+0.00000000e+00,-2.60299888e-04,+3.92762495e-07,-1.75812561e-03,-1.36047945e-04,-1.64532201e-02,-1.75459491e-03,+1.54684323e-06,-4.59807181e-05,-5.97547738e-06,+1.31327564e-03,+1.46553625e+00,+1.12850796e+00,-1.38615252e-03,-1.20336424e-06,+1.38374579e-03,+8.38421956e-03,+1.02543693e-02,+7.99090168e-03,+9.85857019e-03,+1.62774389e-02,+1.42931455e-02,+1.62629040e-02,+1.42768913e-02,-4.68229409e+00,+1,+1.60292527e+00,+1.86240652e+01,+1.14194197e-02,+2.18947676e-02,+1.66824811e-01,+1.03340594e-01,
+3.10000000e-01,+0.00000000e+00,-2.77287297e-04,+1.61109564e-06,-1.91141136e-03,-1.51267597e-04,-1.29356311e-02,-1.42823129e-03,+1.46008194e-06,-3.36399228e-05,-1.11793364e-05,+1.15566415e-03,+1.43520127e+00,+7.71253110e-01,-1.44741015e-03,+1.28265848e-07,+1.44766668e-03,+7.74929307e-03,+8.76846545e-03,+7.37592994e-03,+8.39135495e-03,+1.61996709e-02,+1.42652271e-02,+1.61854515e-02,+1.42493824e-02,-4.06535430e+00,+1,+1.68929457e+00,+1.92497404e+01,+1.26831829e-02,+2.42567311e-02,+1.85771932e-01,+1.09360827e-01,
+3.20000000e-01,+0.00000000e+00,-2.92224391e-04,+2.35485600e-06,-2.03807818e-03,-1.63202613e-04,-1.08255820e-02,-1.07780391e-03,+1.32472753e-06,-2.28670435e-05,-1.57879044e-05,+1.00081565e-03,+1.41008195e+00,+4.76831806e-01,-1.51109842e-03,+1.32289773e-06,+1.51374421e-03,+7.19422614e-03,+7.42589258e-03,+6.84407286e-03,+7.07112586e-03,+1.61251849e-02,+1.42420286e-02,+1.61116096e-02,+1.42269752e-02,-3.79758009e+00,+1,+1.77680490e+00,+1.98757801e+01,+1.40312696e-02,+2.67860863e-02,+2.02936430e-01,+1.13715029e-01,
+3.30000000e-01,+0.00000000e+00,-3.05325796e-04,+2.67071854e-06,-2.14952738e-03,-1.71641497e-04,-9.60433615e-03,-7.10901834e-04,+1.14709112e-06,-1.36062125e-05,-1.96603593e-05,+8.53918412e-04,+1.39006117e+00,+2.52458771e-01,-1.57658494e-03,+2.37570213e-06,+1.58133634e-03,+6.77280831e-03,+6.29318309e-03,+6.44771807e-03,+5.96300690e-03,+1.60547908e-02,+1.42232131e-02,+1.60420373e-02,+1.42091737e-02,-3.74256084e+00,+1,+1.86540112e+00,+2.05021868e+01,+1.54654281e-02,+2.94794689e-02,+2.19582106e-01,+1.17309011e-01,
+3.40000000e-01,+0.00000000e+00,-3.16902544e-04,+2.61543010e-06,-2.25208761e-03,-1.76449278e-04,-8.78541473e-03,-3.36006867e-04,+9.34803903e-07,-5.76203061e-06,-2.27007137e-05,+7.17751059e-04,+1.37474978e+00,+9.71980277e-02,-1.64322994e-03,+3.28797778e-06,+1.64980590e-03,+6.51010073e-03,+5.40329491e-03,+6.21103677e-03,+5.09899308e-03,+1.59891563e-02,+1.42085062e-02,+1.59772879e-02,+1.41955791e-02,-3.77265344e+00,+1,+1.95503106e+00,+2.11289628e+01,+1.69873176e-02,+3.23358962e-02,+2.36379539e-01,+1.20585469e-01,
+3.50000000e-01,+0.00000000e+00,-3.27300800e-04,+2.25017807e-06,-2.34756714e-03,-1.77579693e-04,-7.95759194e-03,+3.84140349e-05,+6.96281538e-07,+7.78109071e-07,-2.48642423e-05,+5.93063254e-04,+1.36357151e+00,+7.37540057e-03,-1.71039821e-03,+4.06513810e-06,+1.71852849e-03,+6.40609893e-03,+4.75940753e-03,+6.13353482e-03,+4.48169923e-03,+1.59287899e-02,+1.41976529e-02,+1.59177944e-02,+1.41858503e-02,-3.77981940e+00,+1,+2.04564534e+00,+2.17561104e+01,+1.85985105e-02,+3.53572119e-02,+2.53469885e-01,+1.23652987e-01,
+3.60000000e-01,+0.00000000e+00,-3.36850306e-04,+1.63599397e-06,-2.43414033e-03,-1.75061080e-04,-6.80973550e-03,+4.04877127e-04,+4.40294764e-07,+6.12619955e-06,-2.61399588e-05,+4.79075091e-04,+1.35583242e+00,-2.07782297e-02,-1.77747100e-03,+4.71475273e-06,+1.78690051e-03,+6.44107807e-03,+4.34084251e-03,+6.19533062e-03,+4.09023078e-03,+1.58740407e-02,+1.41903922e-02,+1.58638676e-02,+1.41796771e-02,-3.68227172e+00,+1,+2.13719706e+00,+2.23836318e+01,+2.03004946e-02,+3.85481445e-02,+2.70567940e-01,+1.26403609e-01,
+3.70000000e-01,+0.00000000e+00,-3.45825479e-04,+8.30297202e-07,-2.50742280e-03,-1.68999883e-04,-5.14286285e-03,+7.56049605e-04,+1.75570537e-07,+1.03809356e-05,-2.65769047e-05,+3.74007996e-04,+1.35077124e+00,+9.82238455e-03,-1.84385651e-03,+5.24499934e-06,+1.85434651e-03,+6.58155816e-03,+4.11008698e-03,+6.36304264e-03,+3.88691158e-03,+1.58251066e-02,+1.41864543e-02,+1.58156986e-02,+1.41767733e-02,-3.42730816e+00,+1,+2.22964165e+00,+2.30115292e+01,+2.20946750e-02,+4.19160210e-02,+2.87086686e-01,+1.28612946e-01,
+3.80000000e-01,+0.00000000e+00,-3.54419781e-04,-1.15398461e-07,-2.56160214e-03,-1.59589514e-04,-2.87044160e-03,+1.08341179e-03,-9.04043001e-08,+1.36204925e-05,-2.63425848e-05,+2.75592909e-04,+1.34758787e+00,+9.66861512e-02,-1.90899939e-03,+5.66341001e-06,+1.92032621e-03,+6.78679799e-03,+4.01859110e-03,+6.59590423e-03,+3.82258712e-03,+1.57820535e-02,+1.41855525e-02,+1.57733704e-02,+1.41768692e-02,-2.99084494e+00,+1,+2.32293669e+00,+2.36398045e+01,+2.39823772e-02,+4.54702363e-02,+3.02264016e-01,+1.30018289e-01,
+3.90000000e-01,+0.00000000e+00,-3.62733205e-04,-1.15708364e-06,-2.59051955e-03,-1.47089703e-04,-6.82475154e-06,+1.38130657e-03,-3.50658855e-07,+1.58989342e-05,-2.53721968e-05,+1.81356661e-04,+1.34546379e+00,+2.37186150e-01,-1.97238858e-03,+5.97604145e-06,+1.98434066e-03,+7.01344651e-03,+4.01407512e-03,+6.85083553e-03,+3.84653085e-03,+1.57448375e-02,+1.41873853e-02,+1.57368733e-02,+1.41796937e-02,-2.37589602e+00,+1,+2.41704182e+00,+2.42684594e+01,+2.59648496e-02,+4.92214589e-02,+3.15291919e-01,+1.30380122e-01,
+4.00000000e-01,+0.00000000e+00,-3.70773401e-04,-2.25871475e-06,-2.58854944e-03,-1.31802960e-04,+3.35874813e-03,+1.64793487e-03,-5.97534454e-07,+1.72469172e-05,-2.36396453e-05,+8.91622285e-05,+1.34360563e+00,+4.27272150e-01,-2.03356175e-03,+6.18730290e-06,+2.04593636e-03,+7.21951881e-03,+4.05006366e-03,+7.08644703e-03,+3.91367301e-03,+1.57133265e-02,+1.41917055e-02,+1.57061216e-02,+1.41850263e-02,-1.60674714e+00,+1,+2.51191859e+00,+2.48974957e+01,+2.80432667e-02,+5.31807186e-02,+3.25430682e-01,+1.29523731e-01,
+4.10000000e-01,+0.00000000e+00,-3.78466384e-04,-3.39144258e-06,-2.55123588e-03,-1.14055703e-04,+7.08475109e-03,+1.87966880e-03,-8.23347740e-07,+1.76764862e-05,-2.11402142e-05,-2.56704319e-06,+1.34125073e+00,+6.58433527e-01,-2.09210717e-03,+6.29990478e-06,+2.10470698e-03,+7.36859574e-03,+4.08935538e-03,+7.26711785e-03,+3.98733452e-03,+1.56873184e-02,+1.41983583e-02,+1.56809635e-02,+1.41927386e-02,-7.22710249e-01,+1,+2.60753044e+00,+2.55269150e+01,+3.02187332e-02,+5.73585925e-02,+3.32087193e-01,+1.27357836e-01,
