time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,yaw_rate,roll_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+1.00000000e-01,+0.00000000e+00,-5.40281661e-04,-3.28289126e-06,+8.82388281e-03,+5.61004799e-05,+1.81252656e-01,+2.55272669e-03,-6.58561416e-08,-1.21766418e-05,-1.10271322e-05,-2.47831237e-03,-1.34231041e+00,+0.00000000e+00,-1.41967219e-03,+4.14704246e-06,+1.42796627e-03,-1.24387274e-02,+9.01382741e-04,-1.20248266e-02,+1.30715042e-03,+1.77049535e-02,+1.64081713e-02,+1.77184570e-02,+1.64218806e-02,+5.55273096e+01,+1,+1.84632892e-01,+4.80611651e+00,+1.51508021e-04,+3.03016043e-04,-8.27094409e-01,-4.40709096e+00,
+1.10000000e-01,+0.00000000e+00,-5.06467737e-04,-8.30212172e-06,+1.04357271e-02,+8.14088812e-05,+1.33437562e-01,+2.27392633e-03,-1.94854103e-07,-3.89890323e-05,-1.26115513e-05,-2.84498833e-03,-1.44424917e+00,-1.90300339e+00,-1.30919725e-03,+2.07540952e-06,+1.31334807e-03,-2.10044941e-02,-7.42508240e-03,-2.04691172e-02,-6.90069017e-03,+1.74739664e-02,+1.60509894e-02,+1.75011435e-02,+1.60785428e-02,+4.19244872e+01,+1,+2.19843347e-01,+5.28773843e+00,+2.14804876e-04,+4.29609753e-04,-1.04342760e+00,-4.67282046e+00,
+1.20000000e-01,+0.00000000e+00,-4.59000799e-04,-1.36225047e-05,+1.15345710e-02,+1.03219823e-04,+8.03373640e-02,+1.87703922e-03,-3.27804528e-07,-6.83226226e-05,-1.07376329e-05,-2.98240153e-03,-1.55761845e+00,-1.95445872e+00,-1.22816967e-03,-3.02146769e-07,+1.22756538e-03,-2.71042399e-02,-1.33765685e-02,-2.64805460e-02,-1.27570813e-02,+1.73650169e-02,+1.58309093e-02,+1.74047324e-02,+1.58711473e-02,+2.65718649e+01,+1,+2.57520505e-01,+5.76949295e+00,+2.94741381e-04,+5.89482761e-04,-1.19521640e+00,-4.57666293e+00,
+1.30000000e-01,+0.00000000e+00,-4.02636122e-04,-1.87939510e-05,+1.20933930e-02,+1.20464026e-04,+2.67977098e-02,+1.38465268e-03,-4.47298412e-07,-9.78946838e-05,-8.12219340e-06,-2.89725348e-03,-1.39745116e+00,-1.94963684e+00,-1.16843651e-03,-2.83564170e-06,+1.16276523e-03,-3.05253237e-02,-1.67969025e-02,-2.98531154e-02,-1.61245039e-02,+1.73275556e-02,+1.56965005e-02,+1.73771923e-02,+1.57467826e-02,+1.13468104e+01,+1,+2.97551794e-01,+6.25138730e+00,+3.93498088e-04,+7.86996177e-04,-1.27919083e+00,-4.24795349e+00,
+1.40000000e-01,+0.00000000e+00,-3.42312483e-04,-2.34167688e-05,+1.21288076e-02,+1.32425365e-04,-2.32410469e-02,+8.46037670e-04,-5.42073313e-07,-1.25614316e-04,-4.15865444e-06,-2.61904041e-03,-1.24891548e+00,-1.91278100e+00,-1.12333406e-03,-5.36164475e-06,+1.11261078e-03,-3.13874050e-02,-1.78011086e-02,-3.07107852e-02,-1.71201442e-02,+1.73179265e-02,+1.56020632e-02,+1.73739756e-02,+1.56588749e-02,-2.51230197e+00,+1,+3.39829424e-01,+6.73342866e+00,+5.13262390e-04,+1.02652478e-03,-1.29879207e+00,-3.78501631e+00,
+1.50000000e-01,+0.00000000e+00,-2.82684577e-04,-2.71743016e-05,+1.16927041e-02,+1.38862383e-04,-6.66531756e-02,+2.95433980e-04,-5.97354191e-07,-1.49752868e-04,+1.06689197e-06,-2.18939868e-03,-1.13229871e+00,-1.84147994e+00,-1.08851663e-03,-7.72064711e-06,+1.07307534e-03,-3.00208421e-02,-1.67056924e-02,-2.93822189e-02,-1.60587598e-02,+1.73079905e-02,+1.55168002e-02,+1.73666453e-02,+1.55763103e-02,-1.42372487e+01,+1,+3.84249286e-01,+7.21562410e+00,+6.56211174e-04,+1.31242235e-03,-1.26183150e+00,-3.25961699e+00,
+1.60000000e-01,+0.00000000e+00,-2.27761365e-04,-2.98476993e-05,+1.08633286e-02,+1.39815564e-04,-1.01267569e-01,-2.48040497e-04,-6.01593281e-07,-1.69031144e-04,+6.95774438e-06,-1.65561146e-03,-1.04346878e+00,-1.72855061e+00,-1.06170219e-03,-9.77280530e-06,+1.04215658e-03,-2.68795087e-02,-1.39489382e-02,-2.63162270e-02,-1.33746280e-02,+1.72845533e-02,+1.54250556e-02,+1.73421981e-02,+1.54836104e-02,-2.34094801e+01,+1,+4.30710315e-01,+7.69798052e+00,+8.24495002e-04,+1.64899000e-03,-1.17871084e+00,-2.72235891e+00,
+1.70000000e-01,+0.00000000e+00,-1.80659098e-04,-3.13205823e-05,+9.73525359e-03,+1.35452542e-04,-1.25945428e-01,-7.73604477e-04,-5.48584606e-07,-1.82650311e-04,+1.30870033e-05,-1.06574568e-03,-9.58384458e-01,-1.56467068e+00,-1.04201116e-03,-1.14097533e-05,+1.01919165e-03,-2.24764127e-02,-1.00298110e-02,-2.20179389e-02,-9.55844076e-03,+1.72448543e-02,+1.53224200e-02,+1.72984051e-02,+1.53768874e-02,-2.98809478e+01,+1,+4.79114179e-01,+8.18050465e+00,+1.02022398e-03,+2.04044797e-03,-1.06106728e+00,-2.20750906e+00,
+1.80000000e-01,+0.00000000e+00,-1.43474393e-04,-3.15751005e-05,+8.40932582e-03,+1.26074834e-04,-1.40522266e-01,-1.26401558e-03,-4.36006147e-07,-1.90278491e-04,+1.89844910e-05,-4.64530508e-04,-8.13554846e-01,-1.33859505e+00,-1.02930232e-03,-1.25609687e-05,+1.00418038e-03,-1.73323628e-02,-5.45443220e-03,-1.69979380e-02,-5.10615049e-03,+1.71915551e-02,+1.52109892e-02,+1.72386514e-02,+1.52589438e-02,-3.37153439e+01,+1,+5.29365207e-01,+8.66320290e+00,+1.24545565e-03,+2.49091131e-03,-9.20712979e-01,-1.73687580e+00,
+1.90000000e-01,+0.00000000e+00,-1.17268924e-04,-3.06797517e-05,+6.98372046e-03,+1.12147603e-04,-1.45655157e-01,-1.70060460e-03,-2.66841717e-07,-1.92002013e-04,+2.41005661e-05,+1.09459355e-04,-2.25734259e-01,-1.03739057e+00,-1.02368832e-03,-1.31947627e-05,+9.97298793e-04,-1.19328879e-02,-6.96678479e-04,-1.17314271e-02,-4.81355481e-04,+1.71289337e-02,+1.50954867e-02,+1.71680032e-02,+1.51352795e-02,-3.51403203e+01,+1,+5.81370499e-01,+9.14608132e+00,+1.50218514e-03,+3.00437029e-03,-7.68813934e-01,-1.32285383e+00,
+2.00000000e-01,+0.00000000e+00,-1.02148456e-04,-2.87720281e-05,+5.54681390e-03,+9.43069606e-05,-1.42615619e-01,-2.06756347e-03,-5.05903294e-08,-1.88253974e-04,+2.76669311e-05,+6.25654453e-04,+1.32454599e+00,-6.47907436e-01,-1.02526140e-03,-1.33149403e-05,+9.98631524e-04,-6.69486581e-03,+3.83311131e-03,-6.62705203e-03,+3.91487192e-03,+1.70607106e-02,+1.49808585e-02,+1.70909448e-02,+1.50115944e-02,-3.45036242e+01,+1,+6.35040146e-01,+9.62914556e+00,+1.79233772e-03,+3.58467544e-03,-6.15265709e-01,-9.70802798e-01,
+2.10000000e-01,+0.00000000e+00,-9.74141368e-05,-2.60386502e-05,+4.17211236e-03,+7.32604156e-05,-1.33087323e-01,-2.36211727e-03,+1.95863161e-07,-1.79729961e-04,+2.92857411e-05,+1.06206773e-03,+1.49210768e+00,-1.61671341e-01,-1.03398231e-03,-1.29552129e-05,+1.00807188e-03,-1.94636877e-03,+7.81236941e-03,-2.00647195e-03,+7.76761254e-03,+1.69892344e-02,+1.48712115e-02,+1.70105046e-02,+1.48926721e-02,-3.22340089e+01,+1,+6.90287499e-01,+1.01124008e+01,+2.11776370e-03,+4.23552739e-03,-4.68244073e-01,-6.80918200e-01,
+2.20000000e-01,+0.00000000e+00,-1.01757612e-04,-2.26968701e-05,+2.91519270e-03,+4.97086576e-05,-1.18970391e-01,-2.58608081e-03,+4.54531509e-07,-1.67301829e-04,+2.90896009e-05,+1.40542415e-03,+1.42467112e+00,+4.14611956e-01,-1.04967766e-03,-1.21733296e-05,+1.02533100e-03,+2.07196502e-03,+1.10254881e-02,+1.89735045e-03,+1.08681288e-02,+1.69155993e-02,+1.47695515e-02,+1.69283185e-02,+1.47820882e-02,-2.88034019e+01,+1,+7.47029442e-01,+1.05958516e+01,+2.48023550e-03,+4.96047100e-03,-3.33917360e-01,-4.49721006e-01,
+2.30000000e-01,+0.00000000e+00,-1.13473133e-04,-1.89759416e-05,+1.81186084e-03,+2.43529713e-05,-1.02288308e-01,-2.72969680e-03,+7.09627812e-07,-1.51930980e-04,+2.74455488e-05,+1.65101220e-03,+1.41981549e+00,+1.04146588e+00,-1.07208719e-03,-1.10431194e-05,+1.05000095e-03,+5.22370905e-03,+1.33584627e-02,+4.95578801e-03,+1.31069729e-02,+1.68401844e-02,+1.46777409e-02,+1.68451632e-02,+1.46821519e-02,-2.47393708e+01,+1,+8.05186645e-01,+1.10795021e+01,+2.88144681e-03,+5.76289363e-03,-2.16236730e-01,-2.71161270e-01,
+2.40000000e-01,+0.00000000e+00,-1.30675195e-04,-1.50982026e-05,+8.78658430e-04,-1.93845663e-06,-8.48285309e-02,-2.78193414e-03,+9.47714501e-07,-1.34585061e-04,+2.45267043e-05,+1.80199651e-03,+1.44078722e+00,+1.63360031e+00,-1.10088978e-03,-9.64596844e-06,+1.08159785e-03,+7.48709372e-03,+1.47841022e-02,+7.14789976e-03,+1.44585869e-02,+1.67630534e-02,+1.45965191e-02,+1.67613672e-02,+1.45939097e-02,-2.05029402e+01,+1,+8.64683793e-01,+1.15633560e+01,+3.32301361e-03,+6.64602722e-03,-1.16972114e-01,-1.37648182e-01,
+2.50000000e-01,+0.00000000e+00,-1.51490338e-04,-1.12635123e-05,+1.16095244e-04,-2.83776795e-05,-6.80063911e-02,-2.75774228e-03,+1.15656982e-06,-1.16169349e-04,+2.05225039e-05,+1.86727854e-03,+1.47482181e+00,+2.07401901e+00,-1.13571507e-03,-8.06363522e-06,+1.11958780e-03,+8.92095423e-03,+1.53534491e-02,+8.53126429e-03,+1.49740582e-02,+1.66842183e-02,+1.45256787e-02,+1.66770875e-02,+1.45173217e-02,-1.64520966e+01,+1,+9.25449726e-01,+1.20474163e+01,+3.80647643e-03,+7.61295285e-03,-3.60887756e-02,-4.10965521e-02,
+2.60000000e-01,+0.00000000e+00,-1.74206224e-04,-7.64033297e-06,-4.87517881e-04,-5.42601238e-05,-5.28453365e-02,-2.66267556e-03,+1.32583654e-06,-9.74795648e-05,+1.56716076e-05,+1.85955326e-03,+1.51540519e+00,+2.26561065e+00,-1.17615507e-03,-6.37321331e-06,+1.16340865e-03,+9.63946961e-03,+1.51782119e-02,+9.21796370e-03,+1.47636035e-02,+1.66038531e-02,+1.44644183e-02,+1.65925352e-02,+1.44516359e-02,-1.28436573e+01,+1,+9.87417466e-01,+1.25316858e+01,+4.33330334e-03,+8.57531424e-03,+2.78137671e-02,+2.63345395e-02,
+2.70000000e-01,+0.00000000e+00,-1.97374937e-04,-4.36019650e-06,-9.52161043e-04,-7.89444748e-05,-3.99817637e-02,-2.50510449e-03,+1.44753373e-06,-7.91727078e-05,+1.02394792e-05,+1.79358074e-03,+1.55832326e+00,+2.18915266e+00,-1.22176791e-03,-4.64358101e-06,+1.21248075e-03,+9.78897776e-03,+1.44099593e-02,+9.35167988e-03,+1.39764069e-02,+1.65223851e-02,+1.44116822e-02,+1.65080821e-02,+1.43957467e-02,-9.83538761e+00,+1,+1.05052414e+00,+1.30161668e+01,+4.90489324e-03,+9.52817141e-03,+7.70598282e-02,+7.17689081e-02,
+2.80000000e-01,+0.00000000e+00,-2.19871246e-04,-1.51581023e-06,-1.30238293e-03,-1.01862419e-04,-2.96975366e-02,-2.29217273e-03,+1.51629244e-06,-6.17544244e-05,+4.49428852e-06,+1.68462642e-03,+1.54102451e+00,+1.90970884e+00,-1.27207658e-03,-2.93302746e-06,+1.26621052e-03,+9.52821699e-03,+1.32198418e-02,+9.08820443e-03,+1.27808433e-02,+1.64404892e-02,+1.43663991e-02,+1.64242772e-02,+1.43484575e-02,-7.49447755e+00,+1,+1.11471086e+00,+1.35008613e+01,+5.52257916e-03,+1.05974122e-02,+1.14483650e-01,+1.01344443e-01,
+2.90000000e-01,+0.00000000e+00,-2.40910595e-04,+8.37722420e-07,-1.56402066e-03,-1.22520738e-04,-2.19760391e-02,-2.03347790e-03,+1.52941827e-06,-4.55806316e-05,-1.30357725e-06,+1.54718487e-03,+1.50158454e+00,+1.52826173e+00,-1.32656672e-03,-1.28800776e-06,+1.32399070e-03,+9.01180842e-03,+1.17801170e-02,+8.57921318e-03,+1.13463189e-02,+1.63590245e-02,+1.43276215e-02,+1.63418073e-02,+1.43086471e-02,-5.81171975e+00,+1,+1.17992248e+00,+1.39857711e+01,+6.18763138e-03,+1.17808225e-02,+1.43054013e-01,+1.20086384e-01,
+3.00000000e-01,+0.00000000e+00,-2.60033797e-04,+2.67929978e-06,-1.76153338e-03,-1.40499341e-04,-1.65678016e-02,-1.73557396e-03,+1.48684504e-06,-3.08702820e-05,-6.90787771e-06,+1.39402928e-03,+1.46634304e+00,+1.13154153e+00,-1.38468645e-03,+2.57025533e-07,+1.38520050e-03,+8.37781024e-03,+1.02490412e-02,+7.96007139e-03,+9.82840783e-03,+1.62789495e-02,+1.42945841e-02,+1.62614362e-02,+1.42753520e-02,-4.71861118e+00,+1,+1.24610735e+00,+1.44708980e+01,+6.90126009e-03,+1.30743121e-02,+1.65568806e-01,+1.31897663e-01,
+3.10000000e-01,+0.00000000e+00,-2.77066587e-04,+4.01660164e-06,-1.91603673e-03,-1.55446299e-04,-1.30641875e-02,-1.40640150e-03,+1.39100516e-06,-1.77259262e-05,-1.20921684e-05,+1.23560144e-03,+1.43606753e+00,+7.72960375e-01,-1.44584952e-03,+1.67890196e-06,+1.44920733e-03,+7.73937846e-03,+8.75975020e-03,+7.34167212e-03,+8.35792195e-03,+1.62012373e-02,+1.42667029e-02,+1.61839413e-02,+1.42477872e-02,-4.10603525e+00,+1,+1.31321704e+00,+1.49562435e+01,+7.66461771e-03,+1.44730565e-02,+1.84429811e-01,+1.39631709e-01,
+3.20000000e-01,+0.00000000e+00,-2.92062521e-04,+4.87999775e-06,-2.04406527e-03,-1.67076426e-04,-1.09689761e-02,-1.05369502e-03,+1.24657879e-06,-6.15870264e-06,-1.66670112e-05,+1.07973007e-03,+1.41102169e+00,+4.77235576e-01,-1.50944200e-03,+2.96436921e-06,+1.51537074e-03,+7.18038255e-03,+7.41336837e-03,+6.80607867e-03,+7.03412482e-03,+1.61268052e-02,+1.42435389e-02,+1.61100601e-02,+1.42253266e-02,-3.84290043e+00,+1,+1.38120604e+00,+1.54418090e+01,+8.47880059e-03,+1.59725728e-02,+2.01500704e-01,+1.45219298e-01,
+3.30000000e-01,+0.00000000e+00,-3.05237733e-04,+5.31612005e-06,-2.15702938e-03,-1.75182828e-04,-9.76352266e-03,-6.84821620e-04,+1.06001793e-06,+3.88528447e-06,-2.04927890e-05,+9.31621913e-04,+1.39109104e+00,+2.51647498e-01,-1.57483173e-03,+4.10831562e-06,+1.58304836e-03,+6.75459921e-03,+6.27641641e-03,+6.40566520e-03,+5.92212276e-03,+1.60564633e-02,+1.42247552e-02,+1.60404517e-02,+1.42074737e-02,-3.79280408e+00,+1,+1.45003151e+00,+1.59275960e+01,+9.34485055e-03,+1.75696188e-02,+2.18044671e-01,+1.49826144e-01,
+3.40000000e-01,+0.00000000e+00,-3.16904853e-04,+5.38166183e-06,-2.26126705e-03,-1.79636399e-04,-8.96130533e-03,-3.08367536e-04,+8.39086422e-07,+1.24996456e-05,-2.34751178e-05,+7.94073544e-04,+1.37588939e+00,+9.52978814e-02,-1.64137918e-03,+5.11176573e-06,+1.65160271e-03,+6.48707692e-03,+5.38184178e-03,+6.16458306e-03,+5.05389184e-03,+1.59908790e-02,+1.42100776e-02,+1.59756693e-02,+1.41938303e-02,-3.82811122e+00,+1,+1.51965295e+00,+1.64136058e+01,+1.02637560e-02,+1.92628368e-02,+2.34731706e-01,+1.54021967e-01,
+3.50000000e-01,+0.00000000e+00,-3.27411746e-04,+5.13773768e-06,-2.35859621e-03,-1.80396705e-04,-8.15116530e-03,+6.68888530e-05,+5.92321942e-07,+1.97953783e-05,-2.55707613e-05,+6.67852730e-04,+1.36484373e+00,+4.56277424e-03,-1.70844938e-03,+5.97984829e-06,+1.72040908e-03,+6.37779967e-03,+4.73281391e-03,+6.08231669e-03,+4.43202612e-03,+1.59305611e-02,+1.41992511e-02,+1.59161461e-02,+1.41840549e-02,-3.84079088e+00,+1,+1.59003204e+00,+1.68998398e+01,+1.12364528e-02,+2.10530987e-02,+2.51702404e-01,+1.57946526e-01,
+3.60000000e-01,+0.00000000e+00,-3.37089950e-04,+4.64528439e-06,-2.44720099e-03,-1.77498310e-04,-7.02189432e-03,+4.34093349e-04,+3.28605608e-07,+2.58830452e-05,-2.67703529e-05,+5.52197165e-04,+1.35726434e+00,-2.42237443e-02,-1.77542384e-03,+6.71984812e-06,+1.78886354e-03,+6.40703172e-03,+4.30864378e-03,+6.13896388e-03,+4.03560883e-03,+1.58758585e-02,+1.41920146e-02,+1.58621930e-02,+1.41778372e-02,-3.74906320e+00,+1,+1.66113238e+00,+1.73862992e+01,+1.22638258e-02,+2.29435487e-02,+2.68670989e-01,+1.61460912e-01,
+3.70000000e-01,+0.00000000e+00,-3.46215779e-04,+3.96159847e-06,-2.52270700e-03,-1.71053842e-04,-5.37469734e-03,+7.85033118e-04,+5.67677327e-08,+3.08600810e-05,-2.71213200e-05,+4.45343875e-04,+1.35239463e+00,+6.23050797e-03,-1.84171101e-03,+7.33965304e-06,+1.85639032e-03,+6.54127664e-03,+4.07180449e-03,+6.30111847e-03,+3.82696476e-03,+1.58269693e-02,+1.41880981e-02,+1.58140010e-02,+1.41748908e-02,-3.50024013e+00,+1,+1.73291939e+00,+1.78729853e+01,+1.33467093e-02,+2.49393796e-02,+2.85049881e-01,+1.64276364e-01,
+3.80000000e-01,+0.00000000e+00,-3.54984711e-04,+3.13804127e-06,-2.57931153e-03,-1.61261790e-04,-3.12293702e-03,+1.11172094e-03,-2.15561837e-07,+3.48035510e-05,-2.67912473e-05,+3.45041355e-04,+1.34944074e+00,+9.38067033e-02,-1.90675576e-03,+7.84652488e-06,+1.92244881e-03,+6.73976159e-03,+3.97377710e-03,+6.52798890e-03,+3.75695524e-03,+1.57839592e-02,+1.41872159e-02,+1.57716529e-02,+1.41749462e-02,-3.07023137e+00,+1,+1.80536010e+00,+1.83598993e+01,+1.44858893e-02,+2.70474175e-02,+3.00076451e-01,+1.66054797e-01,
+3.90000000e-01,+0.00000000e+00,-3.63498848e-04,+2.21846383e-06,-2.61086531e-03,-1.48387139e-04,-2.80897317e-04,+1.40868069e-03,-4.81353666e-07,+3.77666207e-05,-2.57266806e-05,+2.48837951e-04,+1.34759160e+00,+2.36471699e-01,-1.97004727e-03,+8.24624401e-06,+1.98653976e-03,+6.95914825e-03,+3.96224539e-03,+6.77648327e-03,+3.77472270e-03,+1.57467844e-02,+1.41890664e-02,+1.57351391e-02,+1.41777322e-02,-2.46204081e+00,+1,+1.87842313e+00,+1.88470423e+01,+1.56821043e-02,+2.92755063e-02,+3.12941812e-01,+1.66487729e-01,
+4.00000000e-01,+0.00000000e+00,-3.71768017e-04,+1.23873038e-06,-2.61175364e-03,-1.32739021e-04,+3.06192656e-03,+1.67343602e-03,-7.32955845e-07,+3.97792286e-05,-2.39048827e-05,+1.54612164e-04,+1.34606288e+00,+4.31097280e-01,-2.03112346e-03,+8.54295539e-06,+2.04820937e-03,+7.15745930e-03,+3.99064664e-03,+7.00519538e-03,+3.83509589e-03,+1.57153131e-02,+1.41934006e-02,+1.57043738e-02,+1.41830275e-02,-1.69997854e+00,+1,+1.95207858e+00,+1.93344153e+01,+1.69360479e-02,+3.16317946e-02,+3.22905345e-01,+1.65350054e-01,
+4.10000000e-01,+0.00000000e+00,-3.79720485e-04,+2.27474777e-07,-2.57753266e-03,-1.14650301e-04,+6.76390467e-03,+1.90284987e-03,-9.62749566e-07,+4.08528666e-05,-2.13288914e-05,+6.08051003e-05,+1.34410389e+00,+6.70426258e-01,-2.08957288e-03,+8.73912684e-06,+2.10705113e-03,+7.29828303e-03,+4.02171413e-03,+7.17845415e-03,+3.90134196e-03,+1.56893437e-02,+1.42000620e-02,+1.56792054e-02,+1.41907017e-02,-8.23359511e-01,+1,+2.02629794e+00,+1.98220192e+01,+1.82483704e-02,+3.41241015e-02,+3.29373086e-01,+1.62524058e-01,
