,timeStamp,x,y,yaw
1,0.0,0.0,0.0,-0.7139444663733339
2,0.09069633483886719,-6.198883056640625e-06,-7.72550702094893e-05,-0.7137508134488089
3,0.18954801559448242,-1.8596649169921875e-05,-2.6844441890688797e-05,-0.7136739582984672
4,0.28958964347839355,7.534027099609375e-05,-4.80562448500893e-05,-0.7135439561070807
5,0.3895094394683838,8.368492126464844e-05,-0.00011286139488218827,-0.7135792499468074
6,0.49001646041870117,7.176399230912622e-05,-4.1566789150196404e-05,-0.7136432025674857
7,0.5894389152526855,-9.298324584960938e-06,-3.1739473342895508e-06,-0.7136664381714861
8,0.6900615692138672,6.389617919921875e-05,-4.1447579860701134e-05,-0.713542878299601
9,0.7898731231689453,0.00010228157043457031,2.0377337932600548e-05,-0.7135549471220051
10,0.8897583484649658,0.0003476142883300781,0.0003666281700134,-0.7119423717254847
11,0.9899866580963135,0.002548694610596147,-0.0007017254829406877,-0.7111242680133127
12,1.0900800228118896,0.014298677444458008,-0.007910154759883894,-0.7072004283937616
13,1.189586877822876,0.038932561874389204,-0.02159463614225389,-0.6993024413620259
14,1.2895698547363281,0.07258725166320801,-0.041279427707195296,-0.6889278757418968
15,1.3899774551391602,0.1131899356842041,-0.06450977176427838,-0.6760060701367552
16,1.4897797107696533,0.16232061386108398,-0.08957826346158979,-0.6576611141486071
17,1.5894906520843506,0.21613645553588867,-0.11578922718763349,-0.639667871052473
18,1.6895909309387207,0.2798764705657959,-0.1434280350804329,-0.6182787289560441
19,1.7895379066467285,0.3504037857055664,-0.1722439453005791,-0.5858755075407127
20,1.8901169300079346,0.42144107818603516,-0.20043038576841357,-0.5539346577500139
21,1.9907760620117188,0.4920313358306885,-0.22471364587545398,-0.5301323176736843
22,2.089477300643921,0.5616607666015625,-0.24906908720731738,-0.4953281000661382
23,2.189750909805298,0.6301894187927246,-0.2684650346636772,-0.4667824256352673
24,2.28944730758667,0.6989953517913818,-0.2859795615077019,-0.4415679765603593
25,2.3894801139831543,0.7698538303375244,-0.3006468638777733,-0.4141392203663858
26,2.4895424842834473,0.8401176929473881,-0.3150348588824272,-0.3865462299095943
27,2.5898597240448,0.9092426300048828,-0.32528724521398544,-0.3563228461769392
28,2.6896615028381348,0.978008508682251,-0.3349979445338249,-0.3284874310014014
29,2.7901151180267334,1.04705810546875,-0.34353478997945786,-0.2989886408071032
30,2.889514923095703,1.1137633323669434,-0.34881307929754257,-0.2746469133122886
31,2.989928722381592,1.1805105209350586,-0.3517985865473747,-0.2448745477923997
32,3.090047597885132,1.247166633605957,-0.3531791493296623,-0.217443269550198
33,3.1896114349365234,1.3143378496170046,-0.3526386544108391,-0.1907905394328124
34,3.2896454334259033,1.3806207180023193,-0.34980224817991257,-0.1647695729485432
35,3.3900530338287354,1.4463667869567873,-0.3457406386733055,-0.1379082311516142
36,3.489414930343628,1.5125353336334229,-0.3409345969557762,-0.1119993478831296
37,3.5903143882751465,1.5769339799880981,-0.33392661064863205,-0.0842312509242488
38,3.6912147998809814,1.6394213438034058,-0.32495953887701035,-0.0597432825317509
39,3.7914462089538574,1.694793462753296,-0.3149377331137657,-0.0351717092555217
40,3.8898844718933105,1.763373613357544,-0.3023090288043022,-0.0054726872105492
41,3.9896981716156006,1.8244305849075317,-0.2873772904276848,0.0198651033468526
42,4.089471101760864,1.8858442306518552,-0.2715020105242729,0.0477337303989697
43,4.190112590789795,1.941245436668396,-0.25704219192266464,0.0722885733661096
44,4.289637804031372,2.008368730545044,-0.23655169457197192,0.1027161436747936
45,4.389580726623535,2.06674063205719,-0.2171889171004295,0.122282711875157
46,4.489560127258301,2.1225547790527344,-0.19598703831434247,0.1477378069166735
47,4.590058088302612,2.1780248880386353,-0.1749579235911369,0.1740910123598218
48,4.690528392791748,2.233043909072876,-0.1508203521370888,0.202484217594721
49,4.789657115936279,2.28627347946167,-0.1264076754450798,0.2287525917836623
50,4.889756917953491,2.3369765281677246,-0.09881111234426498,0.2498988550302938
