-500.000000,0.000000,-0.203776
-499.748080,-0.052058,-0.202016
-499.495988,-0.103689,-0.200262
-499.243723,-0.154894,-0.198514
-498.991288,-0.205675,-0.196772
-498.738681,-0.256032,-0.195035
-498.485904,-0.305967,-0.193305
-498.232957,-0.355482,-0.191581
-497.979840,-0.404576,-0.189862
-497.726554,-0.453252,-0.188150
-497.473100,-0.501510,-0.186443
-497.219477,-0.549352,-0.184743
-496.965687,-0.596779,-0.183048
-496.711730,-0.643791,-0.181360
-496.457606,-0.690391,-0.179677
-496.203315,-0.736579,-0.178000
-495.948859,-0.782357,-0.176329
-495.694238,-0.827726,-0.174665
-495.439452,-0.872686,-0.173006
-495.184501,-0.917239,-0.171353
-494.929387,-0.961387,-0.169706
-494.674109,-1.005130,-0.168064
-494.418668,-1.048469,-0.166429
-494.163065,-1.091406,-0.164800
-493.907299,-1.133942,-0.163177
-493.651373,-1.176078,-0.161559
-493.395285,-1.217815,-0.159948
-493.139036,-1.259154,-0.158342
-492.882628,-1.300097,-0.156742
-492.626060,-1.340645,-0.155148
-492.369332,-1.380798,-0.153561
-492.112446,-1.420559,-0.151979
-491.855402,-1.459928,-0.150402
-491.598200,-1.498906,-0.148832
-491.340841,-1.537495,-0.147268
-491.083325,-1.575695,-0.145709
-490.825653,-1.613508,-0.144157
-490.567824,-1.650936,-0.142610
-490.309841,-1.687978,-0.141069
-490.051702,-1.724637,-0.139534
-489.793409,-1.760914,-0.138005
-489.534962,-1.796809,-0.136482
-489.276362,-1.832324,-0.134964
-489.017608,-1.867460,-0.133453
-488.758702,-1.902218,-0.131947
-488.499644,-1.936600,-0.130447
-488.240434,-1.970606,-0.128953
-487.981073,-2.004238,-0.127465
-487.721562,-2.037497,-0.125982
-487.461900,-2.070384,-0.124506
-487.202088,-2.102900,-0.123035
-486.942127,-2.135047,-0.121570
-486.682018,-2.166825,-0.120110
-486.421760,-2.198236,-0.118657
-486.161354,-2.229280,-0.117209
-485.900801,-2.259960,-0.115767
-485.640101,-2.290276,-0.114331
-485.379255,-2.320230,-0.112901
-485.118262,-2.349822,-0.111476
-484.857124,-2.379054,-0.110057
-484.595842,-2.407926,-0.108644
-484.334414,-2.436441,-0.107237
-484.072843,-2.464599,-0.105835
-483.811128,-2.492402,-0.104439
-483.549269,-2.519850,-0.103049
-483.287269,-2.546944,-0.101664
-483.025125,-2.573687,-0.100285
-482.762841,-2.600079,-0.098912
-482.500415,-2.626121,-0.097544
-482.237848,-2.651815,-0.096183
-481.975141,-2.677161,-0.094827
-481.712294,-2.702160,-0.093476
-481.449308,-2.726815,-0.092131
-481.186183,-2.751126,-0.090792
-480.922919,-2.775094,-0.089459
-480.659518,-2.798721,-0.088131
-480.395979,-2.822007,-0.086808
-480.132303,-2.844954,-0.085492
-479.868491,-2.867563,-0.084181
-479.604542,-2.889835,-0.082875
-479.340458,-2.911771,-0.081575
-479.076239,-2.933373,-0.080281
-478.811885,-2.954641,-0.078992
-478.547397,-2.975577,-0.077709
-478.282776,-2.996182,-0.076432
-478.018021,-3.016457,-0.075160
-477.753133,-3.036404,-0.073893
-477.488113,-3.056023,-0.072632
-477.222962,-3.075315,-0.071377
-476.957679,-3.094283,-0.070127
-476.692265,-3.112926,-0.068883
-476.426721,-3.131246,-0.067644
-476.161047,-3.149245,-0.066411
-475.895243,-3.166923,-0.065183
-475.629310,-3.184282,-0.063960
-475.363249,-3.201323,-0.062743
-475.097060,-3.218046,-0.061532
-474.830744,-3.234454,-0.060326
-474.564300,-3.250547,-0.059125
-474.297730,-3.266326,-0.057930
-474.031033,-3.281793,-0.056741
-473.764211,-3.296949,-0.055556
-473.497264,-3.311795,-0.054378
-473.230192,-3.326332,-0.053204
-472.962995,-3.340562,-0.052036
-472.695675,-3.354485,-0.050873
-472.428232,-3.368102,-0.049716
-472.160665,-3.381415,-0.048564
-471.892977,-3.394426,-0.047418
-471.625166,-3.407134,-0.046276
-471.357234,-3.419542,-0.045141
-471.089182,-3.431650,-0.044010
-470.821008,-3.443460,-0.042885
-470.552715,-3.454973,-0.041765
-470.284302,-3.466190,-0.040650
-470.015770,-3.477112,-0.039541
-469.747119,-3.487740,-0.038437
-469.478351,-3.498076,-0.037338
-469.209464,-3.508120,-0.036245
-468.940461,-3.517874,-0.035157
-468.671341,-3.527339,-0.034074
-468.402104,-3.536517,-0.032996
-468.132752,-3.545408,-0.031924
-467.863284,-3.554013,-0.030856
-467.593702,-3.562334,-0.029794
-467.324005,-3.570372,-0.028738
-467.054195,-3.578128,-0.027686
-466.784271,-3.585603,-0.026640
-466.514234,-3.592798,-0.025598
-466.244085,-3.599715,-0.024562
-465.973823,-3.606354,-0.023531
-465.703451,-3.612718,-0.022506
-465.432967,-3.618806,-0.021485
-465.162372,-3.624621,-0.020470
-464.891668,-3.630163,-0.019459
-464.620853,-3.635433,-0.018454
-464.349930,-3.640434,-0.017454
-464.078898,-3.645165,-0.016459
-463.807758,-3.649628,-0.015469
-463.536510,-3.653824,-0.014484
-463.265155,-3.657755,-0.013505
-462.993693,-3.661421,-0.012530
-462.722124,-3.664824,-0.011560
-462.450450,-3.667965,-0.010596
-462.178670,-3.670845,-0.009636
-461.906786,-3.673465,-0.008682
-461.634797,-3.675826,-0.007733
-461.362704,-3.677930,-0.006788
-461.090507,-3.679778,-0.005849
-460.818208,-3.681371,-0.004914
-460.545806,-3.682709,-0.003985
-460.273302,-3.683795,-0.003060
-460.000696,-3.684629,-0.002141
-459.727989,-3.685213,-0.001226
-459.455182,-3.685548,-0.000317
-459.182274,-3.685634,0.000588
-458.909267,-3.685474,0.001488
-458.636160,-3.685068,0.002382
-458.362955,-3.684417,0.003272
-458.089651,-3.683522,0.004157
-457.816249,-3.682386,0.005037
-457.542751,-3.681008,0.005912
-457.269155,-3.679391,0.006783
-456.995462,-3.677534,0.007648
-456.721674,-3.675440,0.008508
-456.447791,-3.673110,0.009364
-456.173812,-3.670544,0.010215
-455.899739,-3.667744,0.011061
-455.625571,-3.664712,0.011902
-455.351311,-3.661447,0.012738
-455.076957,-3.657953,0.013570
-454.802510,-3.654228,0.014396
-454.527971,-3.650275,0.015218
-454.253341,-3.646096,0.016035
-453.978619,-3.641690,0.016848
-453.703807,-3.637060,0.017655
-453.428904,-3.632206,0.018458
-453.153911,-3.627130,0.019256
-452.878829,-3.621832,0.020049
-452.603658,-3.616314,0.020838
-452.328399,-3.610578,0.021621
-452.053052,-3.604624,0.022400
-451.777618,-3.598453,0.023175
-451.502096,-3.592066,0.023944
-451.226488,-3.585466,0.024709
-450.950794,-3.578652,0.025469
-450.675014,-3.571627,0.026225
-450.399149,-3.564391,0.026976
-450.123200,-3.556945,0.027722
-449.847166,-3.549291,0.028463
-449.571049,-3.541430,0.029200
-449.294849,-3.533362,0.029932
-449.018566,-3.525090,0.030660
-448.742200,-3.516614,0.031383
-448.465753,-3.507936,0.032101
-448.189224,-3.499056,0.032815
-447.912615,-3.489976,0.033524
-447.635925,-3.480697,0.034228
-447.359155,-3.471220,0.034928
-447.082306,-3.461546,0.035623
-446.805378,-3.451677,0.036314
-446.528372,-3.441613,0.037000
-446.251287,-3.431356,0.037681
-445.974125,-3.420908,0.038358
-445.696886,-3.410268,0.039031
-445.419570,-3.399439,0.039699
-445.142178,-3.388421,0.040362
-444.864710,-3.377215,0.041021
-444.587167,-3.365824,0.041675
-444.309550,-3.354247,0.042325
-444.031858,-3.342487,0.042970
-443.754092,-3.330544,0.043611
-443.476254,-3.318420,0.044247
-443.198342,-3.306115,0.044879
-442.920358,-3.293631,0.045506
-442.642302,-3.280969,0.046129
-442.364174,-3.268130,0.046748
-442.085976,-3.255115,0.047362
-441.807707,-3.241926,0.047971
-441.529369,-3.228564,0.048576
-441.250960,-3.215029,0.049177
-440.972483,-3.201323,0.049773
-440.693937,-3.187448,0.050364
-440.415323,-3.173404,0.050952
-440.136641,-3.159192,0.051535
-439.857892,-3.144814,0.052113
-439.579077,-3.130271,0.052687
-439.300195,-3.115564,0.053257
-439.021248,-3.100694,0.053822
-438.742235,-3.085662,0.054383
-438.463157,-3.070470,0.054940
-438.184015,-3.055119,0.055492
-437.904809,-3.039609,0.056040
-437.625540,-3.023943,0.056583
-437.346208,-3.008121,0.057122
-437.066813,-2.992144,0.057657
-436.787357,-2.976013,0.058187
-436.507839,-2.959730,0.058713
-436.228259,-2.943296,0.059235
-435.948620,-2.926712,0.059753
-435.668920,-2.909980,0.060266
-435.389161,-2.893099,0.060775
-435.109342,-2.876073,0.061279
-434.829465,-2.858900,0.061779
-434.549529,-2.841584,0.062275
-434.269536,-2.824125,0.062767
-433.989486,-2.806524,0.063254
-433.709378,-2.788782,0.063737
-433.429215,-2.770901,0.064216
-433.148995,-2.752882,0.064691
-432.868721,-2.734725,0.065161
-432.588391,-2.716433,0.065627
-432.308007,-2.698006,0.066089
-432.027569,-2.679445,0.066547
-431.747077,-2.660751,0.067000
-431.466533,-2.641927,0.067449
-431.185936,-2.622972,0.067894
-430.905286,-2.603888,0.068334
-430.624586,-2.584677,0.068771
-430.343834,-2.565339,0.069203
-430.063031,-2.545875,0.069631
-429.782178,-2.526287,0.070055
-429.501276,-2.506577,0.070475
-429.220324,-2.486744,0.070890
-428.939324,-2.466790,0.071301
-428.658275,-2.446717,0.071708
-428.377178,-2.426525,0.072111
-428.096034,-2.406216,0.072510
-427.814843,-2.385791,0.072905
-427.533606,-2.365251,0.073295
-427.252323,-2.344598,0.073681
-426.970994,-2.323832,0.074063
-426.689621,-2.302954,0.074441
-426.408202,-2.281966,0.074815
-426.126740,-2.260869,0.075185
-425.845234,-2.239664,0.075550
-425.563685,-2.218352,0.075912
-425.282094,-2.196935,0.076269
-425.000460,-2.175413,0.076622
-424.718785,-2.153788,0.076971
-424.437068,-2.132061,0.077316
-424.155311,-2.110233,0.077657
-423.873513,-2.088306,0.077994
-423.591675,-2.066279,0.078326
-423.309799,-2.044156,0.078655
-423.027883,-2.021936,0.078979
-422.745929,-1.999621,0.079300
-422.463937,-1.977212,0.079616
-422.181907,-1.954711,0.079928
-421.899841,-1.932117,0.080236
-421.617738,-1.909434,0.080540
-421.335599,-1.886661,0.080840
-421.053425,-1.863800,0.081136
-420.771215,-1.840853,0.081428
-420.488971,-1.817819,0.081715
-420.206692,-1.794701,0.081999
-419.924380,-1.771500,0.082279
-419.642035,-1.748216,0.082554
-419.359657,-1.724851,0.082826
-419.077247,-1.701407,0.083093
-418.794805,-1.677884,0.083357
-418.512332,-1.654283,0.083616
-418.229827,-1.630606,0.083872
-417.947293,-1.606853,0.084123
-417.664728,-1.583027,0.084370
-417.382134,-1.559128,0.084614
-417.099512,-1.535157,0.084853
-416.816860,-1.511115,0.085088
-416.534181,-1.487004,0.085319
-416.251474,-1.462825,0.085547
-415.968740,-1.438579,0.085770
-415.685980,-1.414267,0.085989
-415.403193,-1.389891,0.086204
-415.120381,-1.365450,0.086415
-414.837543,-1.340948,0.086623
-414.554681,-1.316384,0.086826
-414.271795,-1.291760,0.087025
-413.988884,-1.267078,0.087220
-413.705951,-1.242337,0.087411
-413.422994,-1.217541,0.087599
-413.140016,-1.192688,0.087782
