0.0,0.0,0.0,0.0,0.5798179,31.793246,-18.14349
0.1,0.05798179,0.0,-0.04808173,1.0838869,31.793246,-18.14349
0.2,0.1662452,-0.0052095074,-0.13548517,1.5249305,31.793246,-18.14349
0.30000000000000004,0.3173408,-0.025806904,-0.26731184,2.2203474,31.793246,-18.14349
0.4,0.53148985,-0.084455095,-0.435134,2.6525464,31.793246,-18.14349
0.5,0.77202636,-0.1962684,-0.5020295,3.2266388,31.793246,-18.14349
0.6000000000000001,1.0548761,-0.35153604,-0.4910252,3.7933688,31.793246,-18.14349
0.7000000000000001,1.3893943,-0.53040487,-0.54203564,4.4352407,31.793246,-18.14349
0.8,1.7693437,-0.75921047,-0.49713856,4.8153834,31.793246,-18.14349
0.9,2.1925921,-0.9888621,-0.52859217,5.0,31.793246,-18.14349
1.0,2.624351,-1.2410212,-0.54000527,5.0,31.793246,-18.14349
1.1,3.053204,-1.4980915,-0.53554046,5.0,31.793246,-18.14349
1.2000000000000002,3.4832006,-1.7532444,-0.49649566,5.0,31.793246,-18.14349
1.3,3.9228292,-1.991418,-0.53493434,5.0,31.793246,-18.14349
1.4000000000000001,4.35298,-2.2463102,-0.5435086,5.0,31.793246,-18.14349
1.5,4.78093,-2.5048814,-0.50101185,5.0,31.793246,-18.14349
1.6,5.2194786,-2.745038,-0.5622968,5.0,31.793246,-18.14349
1.7000000000000002,5.642495,-3.0116034,-0.5065845,5.0,31.793246,-18.14349
1.8,6.0796986,-3.2542002,-0.5463383,5.0,31.793246,-18.14349
1.9000000000000001,6.506915,-3.5139813,-0.5078198,5.0,31.793246,-18.14349
2.0,6.9438186,-3.757118,-0.5487979,5.0,31.793246,-18.14349
2.1,7.3703947,-4.017949,-0.5170237,5.0,31.793246,-18.14349
2.2,7.805042,-4.2650967,-0.5379458,5.0,31.793246,-18.14349
2.3000000000000003,8.234424,-4.521283,-0.5349035,5.0,31.793246,-18.14349
2.4000000000000004,8.664582,-4.776162,-0.5537976,5.0,31.793246,-18.14349
2.5,9.0898485,-5.0391226,-0.5439549,5.0,31.793246,-18.14349
2.6,9.517683,-5.2978845,-0.5142727,5.0,31.793246,-18.14349
2.7,9.953009,-5.543835,-0.53566426,5.0,31.793246,-18.14349
2.8000000000000003,10.382974,-5.7990413,-0.532109,5.0,31.793246,-18.14349
2.9000000000000004,10.813843,-6.052717,-0.5298369,5.0,31.793246,-18.14349
3.0,11.245288,-6.3054137,-0.4977054,5.0,31.793246,-18.14349
3.1,11.6846285,-6.544119,-0.5402033,5.0,31.793246,-18.14349
3.2,12.113431,-6.8012743,-0.5708958,5.0,31.793246,-18.14349
3.3000000000000003,12.53414,-7.0714674,-0.51516193,5.0,31.793246,-18.14349
3.4000000000000004,12.969246,-7.3178053,-0.53492224,5.0,31.793246,-18.14349
3.5,13.3994,-7.5726924,-0.56250185,5.0,31.793246,-18.14349
3.6,13.822362,-7.8393445,-0.52018034,5.0,31.793246,-18.14349
3.7,14.256227,-8.087863,-0.53539884,5.0,31.793246,-18.14349
3.8000000000000003,14.686259,-8.342955,-0.5184953,5.0,31.793246,-18.14349
3.9000000000000004,15.120543,-8.590741,-0.5121732,5.0,31.793246,-18.14349
4.0,15.556383,-8.835777,-0.5059816,5.0,31.793246,-18.14349
4.1000000000000005,15.993732,-9.078111,-0.5870636,5.0,31.793246,-18.14349
4.2,16.410017,-9.35507,-0.57503694,5.0,31.793246,-18.14349
4.3,16.829603,-9.627003,-0.5281475,5.0,31.793246,-18.14349
4.4,17.261475,-9.87897,-0.53109336,5.0,31.793246,-18.14349
4.5,17.692602,-10.132208,-0.53782743,5.0,31.793246,-18.14349
